Plate,Sample,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,X Mean,Y Mean,X SD,Y SD
HW_BACT_07-19-25,blank,All Events,BL1 - BL1-H,N/A,3183,50,63.660,23064,N/A,73364.88,N/A
HW_BACT_07-19-25,blank,R2,BL1 - BL1-H,N/A,1995,50,39.900,22720,N/A,27795.08,N/A
HW_BACT_07-19-25,blank,R1,BL1 - BL1-H,N/A,3183,50,63.660,23064,N/A,73364.88,N/A
HW_BACT_07-19-25,blank,R1,FSC - FSC-H,SSC - SSC-H,3183,50,63.660,1899,405,1096.58,861.78
HW_BACT_07-19-25,blank,R3,BL1 - BL1-H,SSC - SSC-H,873,50,17.460,33068,461,25217.97,353.03
HW_BACT_07-19-25,blank,R1,BL1 - BL1-H,SSC - SSC-H,3183,50,63.660,23064,405,73364.88,861.78
HW_BACT_07-19-25,LD_H_20_1,All Events,BL1 - BL1-H,N/A,245781,50,4915.620,42078,N/A,42641.10,N/A
HW_BACT_07-19-25,LD_H_20_1,R2,BL1 - BL1-H,N/A,203484,50,4069.680,49196,N/A,38250.32,N/A
HW_BACT_07-19-25,LD_H_20_1,R1,BL1 - BL1-H,N/A,245781,50,4915.620,42078,N/A,42641.10,N/A
HW_BACT_07-19-25,LD_H_20_1,R1,FSC - FSC-H,SSC - SSC-H,245781,50,4915.620,1980,1175,926.29,1022.60
HW_BACT_07-19-25,LD_H_20_1,R3,BL1 - BL1-H,SSC - SSC-H,155278,50,3105.560,62232,1405,36890.57,947.36
HW_BACT_07-19-25,LD_H_20_1,R1,BL1 - BL1-H,SSC - SSC-H,245781,50,4915.620,42078,1175,42641.10,1022.60
HW_BACT_07-19-25,LD_H_20_2,All Events,BL1 - BL1-H,N/A,314885,50,6297.700,33190,N/A,32142.54,N/A
HW_BACT_07-19-25,LD_H_20_2,R2,BL1 - BL1-H,N/A,272514,50,5450.280,37672,N/A,31033.52,N/A
HW_BACT_07-19-25,LD_H_20_2,R1,BL1 - BL1-H,N/A,314885,50,6297.700,33190,N/A,32142.54,N/A
HW_BACT_07-19-25,LD_H_20_2,R1,FSC - FSC-H,SSC - SSC-H,314885,50,6297.700,1902,877,872.35,712.23
HW_BACT_07-19-25,LD_H_20_2,R3,BL1 - BL1-H,SSC - SSC-H,212533,50,4250.660,46316,905,30573.56,644.68
HW_BACT_07-19-25,LD_H_20_2,R1,BL1 - BL1-H,SSC - SSC-H,314885,50,6297.700,33190,877,32142.54,712.23
HW_BACT_07-19-25,LD_H_20_3,All Events,BL1 - BL1-H,N/A,308635,50,6172.700,35987,N/A,35671.19,N/A
HW_BACT_07-19-25,LD_H_20_3,R2,BL1 - BL1-H,N/A,265725,50,5314.500,40879,N/A,33459.01,N/A
HW_BACT_07-19-25,LD_H_20_3,R1,BL1 - BL1-H,N/A,308635,50,6172.700,35987,N/A,35671.19,N/A
HW_BACT_07-19-25,LD_H_20_3,R1,FSC - FSC-H,SSC - SSC-H,308635,50,6172.700,1950,1207,855.69,784.08
HW_BACT_07-19-25,LD_H_20_3,R3,BL1 - BL1-H,SSC - SSC-H,183388,50,3667.760,55425,1202,31802.77,720.07
HW_BACT_07-19-25,LD_H_20_3,R1,BL1 - BL1-H,SSC - SSC-H,308635,50,6172.700,35987,1207,35671.19,784.08
HW_BACT_07-19-25,LD_H_25_1,All Events,BL1 - BL1-H,N/A,197021,50,3940.420,49493,N/A,46837.57,N/A
HW_BACT_07-19-25,LD_H_25_1,R2,BL1 - BL1-H,N/A,171314,50,3426.280,53815,N/A,36288.58,N/A
HW_BACT_07-19-25,LD_H_25_1,R1,BL1 - BL1-H,N/A,197021,50,3940.420,49493,N/A,46837.57,N/A
HW_BACT_07-19-25,LD_H_25_1,R1,FSC - FSC-H,SSC - SSC-H,197021,50,3940.420,2114,1218,1193.86,1136.65
HW_BACT_07-19-25,LD_H_25_1,R3,BL1 - BL1-H,SSC - SSC-H,148114,50,2962.280,62969,1333,41418.71,951.92
HW_BACT_07-19-25,LD_H_25_1,R1,BL1 - BL1-H,SSC - SSC-H,197021,50,3940.420,49493,1218,46837.57,1136.65
HW_BACT_07-19-25,LD_H_25_2,All Events,BL1 - BL1-H,N/A,177231,50,3544.620,56046,N/A,46173.57,N/A
HW_BACT_07-19-25,LD_H_25_2,R2,BL1 - BL1-H,N/A,153625,50,3072.500,62230,N/A,37717.78,N/A
HW_BACT_07-19-25,LD_H_25_2,R1,BL1 - BL1-H,N/A,177231,50,3544.620,56046,N/A,46173.57,N/A
HW_BACT_07-19-25,LD_H_25_2,R1,FSC - FSC-H,SSC - SSC-H,177231,50,3544.620,2172,1541,1151.07,1313.42
HW_BACT_07-19-25,LD_H_25_2,R3,BL1 - BL1-H,SSC - SSC-H,131685,50,2633.700,72435,1742,37935.52,1091.72
HW_BACT_07-19-25,LD_H_25_2,R1,BL1 - BL1-H,SSC - SSC-H,177231,50,3544.620,56046,1541,46173.57,1313.42
HW_BACT_07-19-25,LD_H_25_3,All Events,BL1 - BL1-H,N/A,111121,50,2222.420,61477,N/A,43068.54,N/A
HW_BACT_07-19-25,LD_H_25_3,R2,BL1 - BL1-H,N/A,99072,50,1981.440,67168,N/A,32846.29,N/A
HW_BACT_07-19-25,LD_H_25_3,R1,BL1 - BL1-H,N/A,111121,50,2222.420,61477,N/A,43068.54,N/A
HW_BACT_07-19-25,LD_H_25_3,R1,FSC - FSC-H,SSC - SSC-H,111121,50,2222.420,2203,1586,1199.68,1387.24
HW_BACT_07-19-25,LD_H_25_3,R3,BL1 - BL1-H,SSC - SSC-H,87519,50,1750.380,74637,1691,28439.87,1001.85
HW_BACT_07-19-25,LD_H_25_3,R1,BL1 - BL1-H,SSC - SSC-H,111121,50,2222.420,61477,1586,43068.54,1387.24
HW_BACT_07-19-25,LD_H_30_1,All Events,BL1 - BL1-H,N/A,98137,50,1962.740,59737,N/A,44950.07,N/A
HW_BACT_07-19-25,LD_H_30_1,R2,BL1 - BL1-H,N/A,83317,50,1666.340,68277,N/A,31719.40,N/A
HW_BACT_07-19-25,LD_H_30_1,R1,BL1 - BL1-H,N/A,98137,50,1962.740,59737,N/A,44950.07,N/A
HW_BACT_07-19-25,LD_H_30_1,R1,FSC - FSC-H,SSC - SSC-H,98137,50,1962.740,2245,1514,1229.37,1177.28
HW_BACT_07-19-25,LD_H_30_1,R3,BL1 - BL1-H,SSC - SSC-H,75012,50,1500.240,74348,1606,26868.55,861.39
