Plate,Sample,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,X Mean,Y Mean,X SD,Y SD
HW_BACT_06-28-2025,blank,All Events,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_06-28-2025,blank,R2,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_06-28-2025,blank,R1,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_06-28-2025,blank,R1,FSC - FSC-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_06-28-2025,blank,R3,BL1 - BL1-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_06-28-2025,blank,R1,BL1 - BL1-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_06-28-2025,LD_H_20_1,All Events,BL1 - BL1-H,N/A,7436,50,148.720,82977,N/A,46381.84,N/A
HW_BACT_06-28-2025,LD_H_20_1,R2,BL1 - BL1-H,N/A,6704,50,134.080,90831,N/A,38763.35,N/A
HW_BACT_06-28-2025,LD_H_20_1,R1,BL1 - BL1-H,N/A,7436,50,148.720,82977,N/A,46381.84,N/A
HW_BACT_06-28-2025,LD_H_20_1,R1,FSC - FSC-H,SSC - SSC-H,7436,50,148.720,2251,1226,1393.25,1053.58
HW_BACT_06-28-2025,LD_H_20_1,R3,BL1 - BL1-H,SSC - SSC-H,6201,50,124.020,98372,1097,33839.43,644.32
HW_BACT_06-28-2025,LD_H_20_1,R1,BL1 - BL1-H,SSC - SSC-H,7436,50,148.720,82977,1226,46381.84,1053.58
HW_BACT_06-28-2025,LD_H_20_2,All Events,BL1 - BL1-H,N/A,6221,50,124.420,85931,N/A,42347.36,N/A
HW_BACT_06-28-2025,LD_H_20_2,R2,BL1 - BL1-H,N/A,5767,50,115.340,91390,N/A,35218.34,N/A
HW_BACT_06-28-2025,LD_H_20_2,R1,BL1 - BL1-H,N/A,6221,50,124.420,85931,N/A,42347.36,N/A
HW_BACT_06-28-2025,LD_H_20_2,R1,FSC - FSC-H,SSC - SSC-H,6221,50,124.420,2222,1318,1279.91,1064.37
HW_BACT_06-28-2025,LD_H_20_2,R3,BL1 - BL1-H,SSC - SSC-H,5395,50,107.900,98170,1172,30576.45,641.21
HW_BACT_06-28-2025,LD_H_20_2,R1,BL1 - BL1-H,SSC - SSC-H,6221,50,124.420,85931,1318,42347.36,1064.37
HW_BACT_06-28-2025,LD_H_20_3,All Events,BL1 - BL1-H,N/A,11365,50,227.300,56497,N/A,51708.05,N/A
HW_BACT_06-28-2025,LD_H_20_3,R2,BL1 - BL1-H,N/A,8887,50,177.740,71149,N/A,48559.42,N/A
HW_BACT_06-28-2025,LD_H_20_3,R1,BL1 - BL1-H,N/A,11365,50,227.300,56497,N/A,51708.05,N/A
HW_BACT_06-28-2025,LD_H_20_3,R1,FSC - FSC-H,SSC - SSC-H,11365,50,227.300,2183,1380,1312.05,1192.64
HW_BACT_06-28-2025,LD_H_20_3,R3,BL1 - BL1-H,SSC - SSC-H,6221,50,124.420,98313,1099,31623.68,666.16
HW_BACT_06-28-2025,LD_H_20_3,R1,BL1 - BL1-H,SSC - SSC-H,11365,50,227.300,56497,1380,51708.05,1192.64
HW_BACT_06-28-2025,LD_H_25_1,All Events,BL1 - BL1-H,N/A,13512,50,270.240,31433,N/A,34531.77,N/A
HW_BACT_06-28-2025,LD_H_25_1,R2,BL1 - BL1-H,N/A,9527,50,190.540,43175,N/A,34335.55,N/A
HW_BACT_06-28-2025,LD_H_25_1,R1,BL1 - BL1-H,N/A,13512,50,270.240,31433,N/A,34531.77,N/A
HW_BACT_06-28-2025,LD_H_25_1,R1,FSC - FSC-H,SSC - SSC-H,13512,50,270.240,2364,1487,1578.95,1311.75
HW_BACT_06-28-2025,LD_H_25_1,R3,BL1 - BL1-H,SSC - SSC-H,6356,50,127.120,60418,1463,29969.29,818.12
HW_BACT_06-28-2025,LD_H_25_1,R1,BL1 - BL1-H,SSC - SSC-H,13512,50,270.240,31433,1487,34531.77,1311.75
HW_BACT_06-28-2025,LD_H_25_2,All Events,BL1 - BL1-H,N/A,10806,50,216.120,41445,N/A,39052.71,N/A
HW_BACT_06-28-2025,LD_H_25_2,R2,BL1 - BL1-H,N/A,8465,50,169.300,51951,N/A,37474.74,N/A
HW_BACT_06-28-2025,LD_H_25_2,R1,BL1 - BL1-H,N/A,10806,50,216.120,41445,N/A,39052.71,N/A
HW_BACT_06-28-2025,LD_H_25_2,R1,FSC - FSC-H,SSC - SSC-H,10806,50,216.120,2382,1529,1697.81,1413.35
HW_BACT_06-28-2025,LD_H_25_2,R3,BL1 - BL1-H,SSC - SSC-H,6025,50,120.500,68823,1353,31194.98,823.99
HW_BACT_06-28-2025,LD_H_25_2,R1,BL1 - BL1-H,SSC - SSC-H,10806,50,216.120,41445,1529,39052.71,1413.35
HW_BACT_06-28-2025,LD_H_25_3,All Events,BL1 - BL1-H,N/A,15555,50,311.100,59012,N/A,42023.37,N/A
HW_BACT_06-28-2025,LD_H_25_3,R2,BL1 - BL1-H,N/A,13557,50,271.140,65329,N/A,31109.00,N/A
HW_BACT_06-28-2025,LD_H_25_3,R1,BL1 - BL1-H,N/A,15555,50,311.100,59012,N/A,42023.37,N/A
HW_BACT_06-28-2025,LD_H_25_3,R1,FSC - FSC-H,SSC - SSC-H,15555,50,311.100,2253,1349,1431.18,1101.47
HW_BACT_06-28-2025,LD_H_25_3,R3,BL1 - BL1-H,SSC - SSC-H,12098,50,241.960,74075,1284,34119.10,729.16
HW_BACT_06-28-2025,LD_H_25_3,R1,BL1 - BL1-H,SSC - SSC-H,15555,50,311.100,59012,1349,42023.37,1101.47
HW_BACT_06-28-2025,LD_H_30_1,All Events,BL1 - BL1-H,N/A,6045,50,120.900,78757,N/A,44265.27,N/A
HW_BACT_06-28-2025,LD_H_30_1,R2,BL1 - BL1-H,N/A,5575,50,111.500,84674,N/A,38591.42,N/A
HW_BACT_06-28-2025,LD_H_30_1,R1,BL1 - BL1-H,N/A,6045,50,120.900,78757,N/A,44265.27,N/A
HW_BACT_06-28-2025,LD_H_30_1,R1,FSC - FSC-H,SSC - SSC-H,6045,50,120.900,2548,1414,1917.44,1270.61
HW_BACT_06-28-2025,LD_H_30_1,R3,BL1 - BL1-H,SSC - SSC-H,5019,50,100.380,93155,1241,32425.38,690.88
HW_BACT_06-28-2025,LD_H_30_1,R1,BL1 - BL1-H,SSC - SSC-H,6045,50,120.900,78757,1414,44265.27,1270.61
HW_BACT_06-28-2025,LD_H_30_2,All Events,BL1 - BL1-H,N/A,7141,50,142.820,54370,N/A,42397.95,N/A
HW_BACT_06-28-2025,LD_H_30_2,R2,BL1 - BL1-H,N/A,5945,50,118.900,64306,N/A,38273.85,N/A
HW_BACT_06-28-2025,LD_H_30_2,R1,BL1 - BL1-H,N/A,7141,50,142.820,54370,N/A,42397.95,N/A
