Plate,Sample,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,X Mean,Y Mean,X SD,Y SD
HW_BACT_07-15-2025,blank,All Events,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_07-15-2025,blank,R2,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_07-15-2025,blank,R1,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_07-15-2025,blank,R1,FSC - FSC-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_07-15-2025,blank,R3,BL1 - BL1-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_07-15-2025,blank,R1,BL1 - BL1-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_07-15-2025,LD_H_20_1,All Events,BL1 - BL1-H,N/A,172791,50,3455.820,35688,N/A,42887.11,N/A
HW_BACT_07-15-2025,LD_H_20_1,R2,BL1 - BL1-H,N/A,138904,50,2778.080,42960,N/A,42412.64,N/A
HW_BACT_07-15-2025,LD_H_20_1,R1,BL1 - BL1-H,N/A,172791,50,3455.820,35688,N/A,42887.11,N/A
HW_BACT_07-15-2025,LD_H_20_1,R1,FSC - FSC-H,SSC - SSC-H,172791,50,3455.820,1971,1098,934.03,868.74
HW_BACT_07-15-2025,LD_H_20_1,R3,BL1 - BL1-H,SSC - SSC-H,86350,50,1727.000,65638,1196,42315.52,887.29
HW_BACT_07-15-2025,LD_H_20_1,R1,BL1 - BL1-H,SSC - SSC-H,172791,50,3455.820,35688,1098,42887.11,868.74
HW_BACT_07-15-2025,LD_H_20_2,All Events,BL1 - BL1-H,N/A,242677,50,4853.540,26580,N/A,33277.84,N/A
HW_BACT_07-15-2025,LD_H_20_2,R2,BL1 - BL1-H,N/A,192406,50,3848.120,32437,N/A,33664.23,N/A
HW_BACT_07-15-2025,LD_H_20_2,R1,BL1 - BL1-H,N/A,242677,50,4853.540,26580,N/A,33277.84,N/A
HW_BACT_07-15-2025,LD_H_20_2,R1,FSC - FSC-H,SSC - SSC-H,242677,50,4853.540,1920,937,885.69,687.68
HW_BACT_07-15-2025,LD_H_20_2,R3,BL1 - BL1-H,SSC - SSC-H,118875,50,2377.500,48102,884,34701.47,604.76
HW_BACT_07-15-2025,LD_H_20_2,R1,BL1 - BL1-H,SSC - SSC-H,242677,50,4853.540,26580,937,33277.84,687.68
HW_BACT_07-15-2025,LD_H_20_3,All Events,BL1 - BL1-H,N/A,141866,50,2837.320,41439,N/A,40114.35,N/A
HW_BACT_07-15-2025,LD_H_20_3,R2,BL1 - BL1-H,N/A,123441,50,2468.820,46992,N/A,39354.39,N/A
HW_BACT_07-15-2025,LD_H_20_3,R1,BL1 - BL1-H,N/A,141866,50,2837.320,41439,N/A,40114.35,N/A
HW_BACT_07-15-2025,LD_H_20_3,R1,FSC - FSC-H,SSC - SSC-H,141866,50,2837.320,1978,1248,894.29,944.70
HW_BACT_07-15-2025,LD_H_20_3,R3,BL1 - BL1-H,SSC - SSC-H,85269,50,1705.380,64445,1079,36198.79,663.23
HW_BACT_07-15-2025,LD_H_20_3,R1,BL1 - BL1-H,SSC - SSC-H,141866,50,2837.320,41439,1248,40114.35,944.70
HW_BACT_07-15-2025,LD_H_25_1,All Events,BL1 - BL1-H,N/A,66989,50,1339.780,54475,N/A,50047.11,N/A
HW_BACT_07-15-2025,LD_H_25_1,R2,BL1 - BL1-H,N/A,54557,50,1091.140,63254,N/A,37799.76,N/A
HW_BACT_07-15-2025,LD_H_25_1,R1,BL1 - BL1-H,N/A,66989,50,1339.780,54475,N/A,50047.11,N/A
HW_BACT_07-15-2025,LD_H_25_1,R1,FSC - FSC-H,SSC - SSC-H,66989,50,1339.780,2256,1640,1305.20,1324.94
HW_BACT_07-15-2025,LD_H_25_1,R3,BL1 - BL1-H,SSC - SSC-H,45278,50,905.560,77223,1704,40381.09,970.39
HW_BACT_07-15-2025,LD_H_25_1,R1,BL1 - BL1-H,SSC - SSC-H,66989,50,1339.780,54475,1640,50047.11,1324.94
HW_BACT_07-15-2025,LD_H_25_2,All Events,BL1 - BL1-H,N/A,100120,50,2002.400,58036,N/A,53958.52,N/A
HW_BACT_07-15-2025,LD_H_25_2,R2,BL1 - BL1-H,N/A,82114,50,1642.280,65869,N/A,37332.23,N/A
HW_BACT_07-15-2025,LD_H_25_2,R1,BL1 - BL1-H,N/A,100120,50,2002.400,58036,N/A,53958.52,N/A
HW_BACT_07-15-2025,LD_H_25_2,R1,FSC - FSC-H,SSC - SSC-H,100120,50,2002.400,2227,1508,1285.43,1171.16
HW_BACT_07-15-2025,LD_H_25_2,R3,BL1 - BL1-H,SSC - SSC-H,71042,50,1420.840,77283,1711,41193.46,1019.27
HW_BACT_07-15-2025,LD_H_25_2,R1,BL1 - BL1-H,SSC - SSC-H,100120,50,2002.400,58036,1508,53958.52,1171.16
HW_BACT_07-15-2025,LD_H_25_3,All Events,BL1 - BL1-H,N/A,50132,50,1002.640,68623,N/A,38433.19,N/A
HW_BACT_07-15-2025,LD_H_25_3,R2,BL1 - BL1-H,N/A,46775,50,935.500,72814,N/A,33413.09,N/A
HW_BACT_07-15-2025,LD_H_25_3,R1,BL1 - BL1-H,N/A,50132,50,1002.640,68623,N/A,38433.19,N/A
HW_BACT_07-15-2025,LD_H_25_3,R1,FSC - FSC-H,SSC - SSC-H,50132,50,1002.640,2161,1499,1029.72,1203.10
HW_BACT_07-15-2025,LD_H_25_3,R3,BL1 - BL1-H,SSC - SSC-H,44255,50,885.100,76850,1482,31762.89,873.50
HW_BACT_07-15-2025,LD_H_25_3,R1,BL1 - BL1-H,SSC - SSC-H,50132,50,1002.640,68623,1499,38433.19,1203.10
HW_BACT_07-15-2025,LD_H_30_1,All Events,BL1 - BL1-H,N/A,31629,50,632.580,60208,N/A,41202.34,N/A
