Plate,Sample,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,X Mean,Y Mean,X SD,Y SD
HW_BACT_07-17-2025,blank,All Events,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_07-17-2025,blank,R2,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_07-17-2025,blank,R1,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_07-17-2025,blank,R1,FSC - FSC-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_07-17-2025,blank,R3,BL1 - BL1-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_07-17-2025,blank,R1,BL1 - BL1-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_07-17-2025,LD_H_20_1,All Events,BL1 - BL1-H,N/A,169163,50,3383.260,42956,N/A,42007.00,N/A
HW_BACT_07-17-2025,LD_H_20_1,R2,BL1 - BL1-H,N/A,143649,50,2872.980,49419,N/A,39809.28,N/A
HW_BACT_07-17-2025,LD_H_20_1,R1,BL1 - BL1-H,N/A,169163,50,3383.260,42956,N/A,42007.00,N/A
HW_BACT_07-17-2025,LD_H_20_1,R1,FSC - FSC-H,SSC - SSC-H,169163,50,3383.260,1973,1199,967.61,953.91
HW_BACT_07-17-2025,LD_H_20_1,R3,BL1 - BL1-H,SSC - SSC-H,107117,50,2142.340,64337,1348,38005.65,880.78
HW_BACT_07-17-2025,LD_H_20_1,R1,BL1 - BL1-H,SSC - SSC-H,169163,50,3383.260,42956,1199,42007.00,953.91
HW_BACT_07-17-2025,LD_H_20_2,All Events,BL1 - BL1-H,N/A,259646,50,5192.920,29059,N/A,32087.36,N/A
HW_BACT_07-17-2025,LD_H_20_2,R2,BL1 - BL1-H,N/A,219596,50,4391.920,33631,N/A,32203.65,N/A
HW_BACT_07-17-2025,LD_H_20_2,R1,BL1 - BL1-H,N/A,259646,50,5192.920,29059,N/A,32087.36,N/A
HW_BACT_07-17-2025,LD_H_20_2,R1,FSC - FSC-H,SSC - SSC-H,259646,50,5192.920,1859,880,844.52,684.43
HW_BACT_07-17-2025,LD_H_20_2,R3,BL1 - BL1-H,SSC - SSC-H,153918,50,3078.360,45007,881,32915.98,600.52
HW_BACT_07-17-2025,LD_H_20_2,R1,BL1 - BL1-H,SSC - SSC-H,259646,50,5192.920,29059,880,32087.36,684.43
HW_BACT_07-17-2025,LD_H_20_3,All Events,BL1 - BL1-H,N/A,18740,50,374.800,11665,N/A,20035.64,N/A
HW_BACT_07-17-2025,LD_H_20_3,R2,BL1 - BL1-H,N/A,8798,50,175.960,21134,N/A,23577.81,N/A
