Plate,Sample,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,X Mean,Y Mean,X SD,Y SD
HW_BACT_7-21-25,blank,All Events,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_7-21-25,blank,R2,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_7-21-25,blank,R1,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_7-21-25,blank,R1,FSC - FSC-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_7-21-25,blank,R3,BL1 - BL1-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_7-21-25,blank,R1,BL1 - BL1-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_7-21-25,LD_H_20_1,All Events,BL1 - BL1-H,N/A,208850,50,4177.000,52137,N/A,41654.08,N/A
HW_BACT_7-21-25,LD_H_20_1,R2,BL1 - BL1-H,N/A,175857,50,3517.140,60595,N/A,36945.00,N/A
HW_BACT_7-21-25,LD_H_20_1,R1,BL1 - BL1-H,N/A,208850,50,4177.000,52137,N/A,41654.08,N/A
HW_BACT_7-21-25,LD_H_20_1,R1,FSC - FSC-H,SSC - SSC-H,208850,50,4177.000,2032,1424,915.01,970.05
HW_BACT_7-21-25,LD_H_20_1,R3,BL1 - BL1-H,SSC - SSC-H,147393,50,2947.860,71633,1630,33266.95,911.50
HW_BACT_7-21-25,LD_H_20_1,R1,BL1 - BL1-H,SSC - SSC-H,208850,50,4177.000,52137,1424,41654.08,970.05
HW_BACT_7-21-25,LD_H_20_2,All Events,BL1 - BL1-H,N/A,281894,50,5637.880,36134,N/A,31302.53,N/A
HW_BACT_7-21-25,LD_H_20_2,R2,BL1 - BL1-H,N/A,244202,50,4884.040,41112,N/A,30306.72,N/A
HW_BACT_7-21-25,LD_H_20_2,R1,BL1 - BL1-H,N/A,281894,50,5637.880,36134,N/A,31302.53,N/A
HW_BACT_7-21-25,LD_H_20_2,R1,FSC - FSC-H,SSC - SSC-H,281894,50,5637.880,1905,933,850.66,712.97
HW_BACT_7-21-25,LD_H_20_2,R3,BL1 - BL1-H,SSC - SSC-H,200637,50,4012.740,48561,980,28855.70,681.64
HW_BACT_7-21-25,LD_H_20_2,R1,BL1 - BL1-H,SSC - SSC-H,281894,50,5637.880,36134,933,31302.53,712.97
HW_BACT_7-21-25,LD_H_20_3,All Events,BL1 - BL1-H,N/A,345807,50,6916.140,37833,N/A,33760.21,N/A
HW_BACT_7-21-25,LD_H_20_3,R2,BL1 - BL1-H,N/A,300566,50,6011.320,42898,N/A,32678.55,N/A
HW_BACT_7-21-25,LD_H_20_3,R1,BL1 - BL1-H,N/A,345807,50,6916.140,37833,N/A,33760.21,N/A
HW_BACT_7-21-25,LD_H_20_3,R1,FSC - FSC-H,SSC - SSC-H,345807,50,6916.140,1965,1287,862.36,793.95
HW_BACT_7-21-25,LD_H_20_3,R3,BL1 - BL1-H,SSC - SSC-H,214984,50,4299.680,56905,1332,29112.05,781.10
HW_BACT_7-21-25,LD_H_20_3,R1,BL1 - BL1-H,SSC - SSC-H,345807,50,6916.140,37833,1287,33760.21,793.95
HW_BACT_7-21-25,LD_H_25_1,All Events,BL1 - BL1-H,N/A,198671,50,3973.420,55978,N/A,42809.06,N/A
HW_BACT_7-21-25,LD_H_25_1,R2,BL1 - BL1-H,N/A,182934,50,3658.680,58380,N/A,33592.65,N/A
HW_BACT_7-21-25,LD_H_25_1,R1,BL1 - BL1-H,N/A,198671,50,3973.420,55978,N/A,42809.06,N/A
HW_BACT_7-21-25,LD_H_25_1,R1,FSC - FSC-H,SSC - SSC-H,198671,50,3973.420,2121,1326,1136.61,1060.86
HW_BACT_7-21-25,LD_H_25_1,R3,BL1 - BL1-H,SSC - SSC-H,168448,50,3368.960,64591,1368,37739.35,960.30
HW_BACT_7-21-25,LD_H_25_1,R1,BL1 - BL1-H,SSC - SSC-H,198671,50,3973.420,55978,1326,42809.06,1060.86
HW_BACT_7-21-25,LD_H_25_2,All Events,BL1 - BL1-H,N/A,169155,50,3383.100,66420,N/A,47259.04,N/A
HW_BACT_7-21-25,LD_H_25_2,R2,BL1 - BL1-H,N/A,155821,50,3116.420,69255,N/A,36479.37,N/A
HW_BACT_7-21-25,LD_H_25_2,R1,BL1 - BL1-H,N/A,169155,50,3383.100,66420,N/A,47259.04,N/A
HW_BACT_7-21-25,LD_H_25_2,R1,FSC - FSC-H,SSC - SSC-H,169155,50,3383.100,2218,1697,1182.62,1170.88
HW_BACT_7-21-25,LD_H_25_2,R3,BL1 - BL1-H,SSC - SSC-H,144719,50,2894.380,76103,1785,40132.29,1047.26
HW_BACT_7-21-25,LD_H_25_2,R1,BL1 - BL1-H,SSC - SSC-H,169155,50,3383.100,66420,1697,47259.04,1170.88
HW_BACT_7-21-25,LD_H_25_3,All Events,BL1 - BL1-H,N/A,124712,50,2494.240,63192,N/A,35156.83,N/A
HW_BACT_7-21-25,LD_H_25_3,R2,BL1 - BL1-H,N/A,116338,50,2326.760,67103,N/A,31213.91,N/A
HW_BACT_7-21-25,LD_H_25_3,R1,BL1 - BL1-H,N/A,124712,50,2494.240,63192,N/A,35156.83,N/A
HW_BACT_7-21-25,LD_H_25_3,R1,FSC - FSC-H,SSC - SSC-H,124712,50,2494.240,2203,1681,1078.07,1076.81
HW_BACT_7-21-25,LD_H_25_3,R3,BL1 - BL1-H,SSC - SSC-H,108229,50,2164.580,71894,1755,28808.70,991.58
HW_BACT_7-21-25,LD_H_25_3,R1,BL1 - BL1-H,SSC - SSC-H,124712,50,2494.240,63192,1681,35156.83,1076.81
HW_BACT_7-21-25,LD_H_30_1,All Events,BL1 - BL1-H,N/A,135887,50,2717.740,52894,N/A,32910.86,N/A
HW_BACT_7-21-25,LD_H_30_1,R2,BL1 - BL1-H,N/A,120726,50,2414.520,59050,N/A,29104.58,N/A
HW_BACT_7-21-25,LD_H_30_1,R1,BL1 - BL1-H,N/A,135887,50,2717.740,52894,N/A,32910.86,N/A
HW_BACT_7-21-25,LD_H_30_1,R1,FSC - FSC-H,SSC - SSC-H,135887,50,2717.740,2204,1652,1151.35,995.44
HW_BACT_7-21-25,LD_H_30_1,R3,BL1 - BL1-H,SSC - SSC-H,109780,50,2195.600,64029,1687,26045.26,868.61
HW_BACT_7-21-25,LD_H_30_1,R1,BL1 - BL1-H,SSC - SSC-H,135887,50,2717.740,52894,1652,32910.86,995.44
HW_BACT_7-21-25,LD_H_30_2,All Events,BL1 - BL1-H,N/A,174044,50,3480.880,62254,N/A,39705.74,N/A
HW_BACT_7-21-25,LD_H_30_2,R2,BL1 - BL1-H,N/A,163283,50,3265.660,65649,N/A,36603.81,N/A
HW_BACT_7-21-25,LD_H_30_2,R1,BL1 - BL1-H,N/A,174044,50,3480.880,62254,N/A,39705.74,N/A
HW_BACT_7-21-25,LD_H_30_2,R1,FSC - FSC-H,SSC - SSC-H,174044,50,3480.880,2198,1335,1284.70,1050.48
HW_BACT_7-21-25,LD_H_30_2,R3,BL1 - BL1-H,SSC - SSC-H,153169,50,3063.380,69800,1343,35508.51,925.74
HW_BACT_7-21-25,LD_H_30_2,R1,BL1 - BL1-H,SSC - SSC-H,174044,50,3480.880,62254,1335,39705.74,1050.48
HW_BACT_7-21-25,LD_H_30_3,All Events,BL1 - BL1-H,N/A,159997,50,3199.940,65673,N/A,50021.85,N/A
HW_BACT_7-21-25,LD_H_30_3,R2,BL1 - BL1-H,N/A,144114,50,2882.280,69164,N/A,38828.76,N/A
