Plate,Sample,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,X Mean,Y Mean,X SD,Y SD
HW_BACT_07-11-25,blank,All Events,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_07-11-25,blank,R2,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_07-11-25,blank,R1,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_07-11-25,blank,R1,FSC - FSC-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_07-11-25,blank,R3,BL1 - BL1-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_07-11-25,blank,R1,BL1 - BL1-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_07-11-25,LD_H_20_1,All Events,BL1 - BL1-H,N/A,69171,50,1383.420,51786,N/A,50704.67,N/A
HW_BACT_07-11-25,LD_H_20_1,R2,BL1 - BL1-H,N/A,54930,50,1098.600,62540,N/A,44108.91,N/A
HW_BACT_07-11-25,LD_H_20_1,R1,BL1 - BL1-H,N/A,69171,50,1383.420,51786,N/A,50704.67,N/A
HW_BACT_07-11-25,LD_H_20_1,R1,FSC - FSC-H,SSC - SSC-H,69171,50,1383.420,2116,1552,1182.71,1423.40
HW_BACT_07-11-25,LD_H_20_1,R3,BL1 - BL1-H,SSC - SSC-H,41296,50,825.920,82030,1426,40418.89,1128.09
HW_BACT_07-11-25,LD_H_20_1,R1,BL1 - BL1-H,SSC - SSC-H,69171,50,1383.420,51786,1552,50704.67,1423.40
HW_BACT_07-11-25,LD_H_20_2,All Events,BL1 - BL1-H,N/A,111060,50,2221.200,33270,N/A,36716.09,N/A
HW_BACT_07-11-25,LD_H_20_2,R2,BL1 - BL1-H,N/A,86298,50,1725.960,41655,N/A,36545.06,N/A
HW_BACT_07-11-25,LD_H_20_2,R1,BL1 - BL1-H,N/A,111060,50,2221.200,33270,N/A,36716.09,N/A
HW_BACT_07-11-25,LD_H_20_2,R1,FSC - FSC-H,SSC - SSC-H,111060,50,2221.200,1923,1234,910.41,1007.35
HW_BACT_07-11-25,LD_H_20_2,R3,BL1 - BL1-H,SSC - SSC-H,59593,50,1191.860,57023,1030,35548.07,722.02
HW_BACT_07-11-25,LD_H_20_2,R1,BL1 - BL1-H,SSC - SSC-H,111060,50,2221.200,33270,1234,36716.09,1007.35
HW_BACT_07-11-25,LD_H_20_3,All Events,BL1 - BL1-H,N/A,121602,50,2432.040,27483,N/A,39172.29,N/A
HW_BACT_07-11-25,LD_H_20_3,R2,BL1 - BL1-H,N/A,66187,50,1323.740,47644,N/A,43376.33,N/A
HW_BACT_07-11-25,LD_H_20_3,R1,BL1 - BL1-H,N/A,121602,50,2432.040,27483,N/A,39172.29,N/A
