Plate,Sample,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,X Mean,Y Mean,X SD,Y SD
HW_BACT_07-09-2025,blank,All Events,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_07-09-2025,blank,R2,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_07-09-2025,blank,R1,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_07-09-2025,blank,R1,FSC - FSC-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_07-09-2025,blank,R3,BL1 - BL1-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_07-09-2025,blank,R1,BL1 - BL1-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_07-09-2025,LD_H_20_1,All Events,BL1 - BL1-H,N/A,37195,50,743.900,75238,N/A,58012.04,N/A
HW_BACT_07-09-2025,LD_H_20_1,R2,BL1 - BL1-H,N/A,31901,50,638.020,81987,N/A,38726.94,N/A
HW_BACT_07-09-2025,LD_H_20_1,R1,BL1 - BL1-H,N/A,37195,50,743.900,75238,N/A,58012.04,N/A
HW_BACT_07-09-2025,LD_H_20_1,R1,FSC - FSC-H,SSC - SSC-H,37195,50,743.900,2237,1653,1281.31,1727.55
HW_BACT_07-09-2025,LD_H_20_1,R3,BL1 - BL1-H,SSC - SSC-H,28709,50,574.180,94817,1334,44795.89,942.05
HW_BACT_07-09-2025,LD_H_20_1,R1,BL1 - BL1-H,SSC - SSC-H,37195,50,743.900,75238,1653,58012.04,1727.55
HW_BACT_07-09-2025,LD_H_20_2,All Events,BL1 - BL1-H,N/A,52344,50,1046.880,55917,N/A,38552.90,N/A
HW_BACT_07-09-2025,LD_H_20_2,R2,BL1 - BL1-H,N/A,46046,50,920.920,62855,N/A,34478.67,N/A
HW_BACT_07-09-2025,LD_H_20_2,R1,BL1 - BL1-H,N/A,52344,50,1046.880,55917,N/A,38552.90,N/A
HW_BACT_07-09-2025,LD_H_20_2,R1,FSC - FSC-H,SSC - SSC-H,52344,50,1046.880,2047,1286,978.24,1258.60
HW_BACT_07-09-2025,LD_H_20_2,R3,BL1 - BL1-H,SSC - SSC-H,41800,50,836.000,68626,1062,32197.15,673.07
HW_BACT_07-09-2025,LD_H_20_2,R1,BL1 - BL1-H,SSC - SSC-H,52344,50,1046.880,55917,1286,38552.90,1258.60
HW_BACT_07-09-2025,LD_H_20_3,All Events,BL1 - BL1-H,N/A,37706,50,754.120,43559,N/A,45787.42,N/A
HW_BACT_07-09-2025,LD_H_20_3,R2,BL1 - BL1-H,N/A,27975,50,559.500,57616,N/A,45117.46,N/A
HW_BACT_07-09-2025,LD_H_20_3,R1,BL1 - BL1-H,N/A,37706,50,754.120,43559,N/A,45787.42,N/A
HW_BACT_07-09-2025,LD_H_20_3,R1,FSC - FSC-H,SSC - SSC-H,37706,50,754.120,2389,2234,1468.61,1979.82
HW_BACT_07-09-2025,LD_H_20_3,R3,BL1 - BL1-H,SSC - SSC-H,17376,50,347.520,85245,1377,35155.60,927.69
HW_BACT_07-09-2025,LD_H_20_3,R1,BL1 - BL1-H,SSC - SSC-H,37706,50,754.120,43559,2234,45787.42,1979.82
HW_BACT_07-09-2025,LD_H_25_1,All Events,BL1 - BL1-H,N/A,24026,50,480.520,46923,N/A,42940.46,N/A
HW_BACT_07-09-2025,LD_H_25_1,R2,BL1 - BL1-H,N/A,17334,50,346.680,63719,N/A,38688.99,N/A
HW_BACT_07-09-2025,LD_H_25_1,R1,BL1 - BL1-H,N/A,24026,50,480.520,46923,N/A,42940.46,N/A
HW_BACT_07-09-2025,LD_H_25_1,R1,FSC - FSC-H,SSC - SSC-H,24026,50,480.520,2377,1939,1488.87,1823.43
HW_BACT_07-09-2025,LD_H_25_1,R3,BL1 - BL1-H,SSC - SSC-H,13303,50,266.060,80397,1586,28256.86,826.69
HW_BACT_07-09-2025,LD_H_25_1,R1,BL1 - BL1-H,SSC - SSC-H,24026,50,480.520,46923,1939,42940.46,1823.43
