Plate,Sample,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,X Mean,Y Mean,X SD,Y SD
HW_BACT_6-11-25,blank,All Events,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_6-11-25,blank,R2,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_6-11-25,blank,R1,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_6-11-25,blank,R1,FSC - FSC-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_6-11-25,blank,R3,BL1 - BL1-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_6-11-25,blank,R1,BL1 - BL1-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_6-11-25,LD_H_20_1,All Events,BL1 - BL1-H,N/A,9989,50,199.780,85012,N/A,54555.47,N/A
HW_BACT_6-11-25,LD_H_20_1,R2,BL1 - BL1-H,N/A,8811,50,176.220,95228,N/A,45928.02,N/A
HW_BACT_6-11-25,LD_H_20_1,R1,BL1 - BL1-H,N/A,9989,50,199.780,85012,N/A,54555.47,N/A
HW_BACT_6-11-25,LD_H_20_1,R1,FSC - FSC-H,SSC - SSC-H,9989,50,199.780,2243,1761,1236.83,1701.10
HW_BACT_6-11-25,LD_H_20_1,R3,BL1 - BL1-H,SSC - SSC-H,7851,50,157.020,105867,1474,37962.32,871.31
HW_BACT_6-11-25,LD_H_20_1,R1,BL1 - BL1-H,SSC - SSC-H,9989,50,199.780,85012,1761,54555.47,1701.10
HW_BACT_6-11-25,LD_H_20_2,All Events,BL1 - BL1-H,N/A,11204,50,224.080,90208,N/A,51072.52,N/A
HW_BACT_6-11-25,LD_H_20_2,R2,BL1 - BL1-H,N/A,10095,50,201.900,99232,N/A,43798.65,N/A
HW_BACT_6-11-25,LD_H_20_2,R1,BL1 - BL1-H,N/A,11204,50,224.080,90208,N/A,51072.52,N/A
HW_BACT_6-11-25,LD_H_20_2,R1,FSC - FSC-H,SSC - SSC-H,11204,50,224.080,2242,1808,1126.62,1672.99
HW_BACT_6-11-25,LD_H_20_2,R3,BL1 - BL1-H,SSC - SSC-H,9305,50,186.100,107042,1563,37627.33,896.35
HW_BACT_6-11-25,LD_H_20_2,R1,BL1 - BL1-H,SSC - SSC-H,11204,50,224.080,90208,1808,51072.52,1672.99
HW_BACT_6-11-25,LD_H_20_3,All Events,BL1 - BL1-H,N/A,9392,50,187.840,86446,N/A,52413.27,N/A
HW_BACT_6-11-25,LD_H_20_3,R2,BL1 - BL1-H,N/A,8179,50,163.580,98331,N/A,43538.54,N/A
HW_BACT_6-11-25,LD_H_20_3,R1,BL1 - BL1-H,N/A,9392,50,187.840,86446,N/A,52413.27,N/A
HW_BACT_6-11-25,LD_H_20_3,R1,FSC - FSC-H,SSC - SSC-H,9392,50,187.840,2223,1800,1191.13,1964.85
HW_BACT_6-11-25,LD_H_20_3,R3,BL1 - BL1-H,SSC - SSC-H,7419,50,148.380,107500,1371,36234.18,850.59
HW_BACT_6-11-25,LD_H_20_3,R1,BL1 - BL1-H,SSC - SSC-H,9392,50,187.840,86446,1800,52413.27,1964.85
