Plate,Sample,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,X Mean,Y Mean,X SD,Y SD
HW_BACT_6-18-25,blank,All Events,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_6-18-25,blank,R2,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_6-18-25,blank,R1,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_6-18-25,blank,R1,FSC - FSC-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_6-18-25,blank,R3,BL1 - BL1-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_6-18-25,blank,R1,BL1 - BL1-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_6-18-25,LD_H_20_1,All Events,BL1 - BL1-H,N/A,58747,50,1174.940,76067,N/A,37832.87,N/A
HW_BACT_6-18-25,LD_H_20_1,R2,BL1 - BL1-H,N/A,54439,50,1088.780,80954,N/A,31245.87,N/A
HW_BACT_6-18-25,LD_H_20_1,R1,BL1 - BL1-H,N/A,58747,50,1174.940,76067,N/A,37832.87,N/A
HW_BACT_6-18-25,LD_H_20_1,R1,FSC - FSC-H,SSC - SSC-H,58747,50,1174.940,2327,2078,1190.78,1390.71
HW_BACT_6-18-25,LD_H_20_1,R3,BL1 - BL1-H,SSC - SSC-H,51512,50,1030.240,85775,2037,28907.77,1015.53
HW_BACT_6-18-25,LD_H_20_1,R1,BL1 - BL1-H,SSC - SSC-H,58747,50,1174.940,76067,2078,37832.87,1390.71
HW_BACT_6-18-25,LD_H_20_2,All Events,BL1 - BL1-H,N/A,63004,50,1260.080,75004,N/A,41404.87,N/A
HW_BACT_6-18-25,LD_H_20_2,R2,BL1 - BL1-H,N/A,56916,50,1138.320,81439,N/A,33665.62,N/A
HW_BACT_6-18-25,LD_H_20_2,R1,BL1 - BL1-H,N/A,63004,50,1260.080,75004,N/A,41404.87,N/A
HW_BACT_6-18-25,LD_H_20_2,R1,FSC - FSC-H,SSC - SSC-H,63004,50,1260.080,2324,2033,1216.05,1496.59
HW_BACT_6-18-25,LD_H_20_2,R3,BL1 - BL1-H,SSC - SSC-H,52850,50,1057.000,87894,1966,30579.25,972.06
HW_BACT_6-18-25,LD_H_20_2,R1,BL1 - BL1-H,SSC - SSC-H,63004,50,1260.080,75004,2033,41404.87,1496.59
HW_BACT_6-18-25,LD_H_20_3,All Events,BL1 - BL1-H,N/A,41021,50,820.420,80717,N/A,43277.07,N/A
HW_BACT_6-18-25,LD_H_20_3,R2,BL1 - BL1-H,N/A,37397,50,747.940,86723,N/A,35105.58,N/A
HW_BACT_6-18-25,LD_H_20_3,R1,BL1 - BL1-H,N/A,41021,50,820.420,80717,N/A,43277.07,N/A
HW_BACT_6-18-25,LD_H_20_3,R1,FSC - FSC-H,SSC - SSC-H,41021,50,820.420,2310,1990,1142.67,1504.68
HW_BACT_6-18-25,LD_H_20_3,R3,BL1 - BL1-H,SSC - SSC-H,35019,50,700.380,93378,1885,32291.25,1015.49
HW_BACT_6-18-25,LD_H_20_3,R1,BL1 - BL1-H,SSC - SSC-H,41021,50,820.420,80717,1990,43277.07,1504.68
HW_BACT_6-18-25,LD_H_25_1,All Events,BL1 - BL1-H,N/A,47563,50,951.260,59619,N/A,39357.57,N/A
HW_BACT_6-18-25,LD_H_25_1,R2,BL1 - BL1-H,N/A,39803,50,796.060,70379,N/A,32060.65,N/A
HW_BACT_6-18-25,LD_H_25_1,R1,BL1 - BL1-H,N/A,47563,50,951.260,59619,N/A,39357.57,N/A
HW_BACT_6-18-25,LD_H_25_1,R1,FSC - FSC-H,SSC - SSC-H,47563,50,951.260,2473,1715,1552.28,1083.00
HW_BACT_6-18-25,LD_H_25_1,R3,BL1 - BL1-H,SSC - SSC-H,35410,50,708.200,78287,1775,25047.29,846.42
HW_BACT_6-18-25,LD_H_25_1,R1,BL1 - BL1-H,SSC - SSC-H,47563,50,951.260,59619,1715,39357.57,1083.00
HW_BACT_6-18-25,LD_H_25_2,All Events,BL1 - BL1-H,N/A,46262,50,925.240,64912,N/A,37843.08,N/A
HW_BACT_6-18-25,LD_H_25_2,R2,BL1 - BL1-H,N/A,40929,50,818.580,72679,N/A,31250.29,N/A
HW_BACT_6-18-25,LD_H_25_2,R1,BL1 - BL1-H,N/A,46262,50,925.240,64912,N/A,37843.08,N/A
HW_BACT_6-18-25,LD_H_25_2,R1,FSC - FSC-H,SSC - SSC-H,46262,50,925.240,2437,1767,1458.26,1144.92
HW_BACT_6-18-25,LD_H_25_2,R3,BL1 - BL1-H,SSC - SSC-H,37243,50,744.860,79231,1815,25352.53,881.15
HW_BACT_6-18-25,LD_H_25_2,R1,BL1 - BL1-H,SSC - SSC-H,46262,50,925.240,64912,1767,37843.08,1144.92
HW_BACT_6-18-25,LD_H_25_3,All Events,BL1 - BL1-H,N/A,51947,50,1038.940,65433,N/A,50469.09,N/A
HW_BACT_6-18-25,LD_H_25_3,R2,BL1 - BL1-H,N/A,44680,50,893.600,73128,N/A,34401.44,N/A
HW_BACT_6-18-25,LD_H_25_3,R1,BL1 - BL1-H,N/A,51947,50,1038.940,65433,N/A,50469.09,N/A
HW_BACT_6-18-25,LD_H_25_3,R1,FSC - FSC-H,SSC - SSC-H,51947,50,1038.940,2504,1679,1609.69,1214.23
