Plate,Sample,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,X Mean,Y Mean,X SD,Y SD
HW_BACT_6-01-25,blank,All Events,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_6-01-25,blank,R2,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_6-01-25,blank,R1,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_6-01-25,blank,R1,FSC - FSC-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_6-01-25,blank,R3,BL1 - BL1-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_6-01-25,blank,R1,BL1 - BL1-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_6-01-25,LD_H_20_1,All Events,BL1 - BL1-H,N/A,4232,50,84.640,34436,N/A,45000.31,N/A
HW_BACT_6-01-25,LD_H_20_1,R2,BL1 - BL1-H,N/A,2566,50,51.320,54480,N/A,47246.14,N/A
HW_BACT_6-01-25,LD_H_20_1,R1,BL1 - BL1-H,N/A,4232,50,84.640,34436,N/A,45000.31,N/A
HW_BACT_6-01-25,LD_H_20_1,R1,FSC - FSC-H,SSC - SSC-H,4232,50,84.640,2376,1889,1555.26,2149.29
HW_BACT_6-01-25,LD_H_20_1,R3,BL1 - BL1-H,SSC - SSC-H,1551,50,31.020,84667,1086,37732.55,798.07
HW_BACT_6-01-25,LD_H_20_1,R1,BL1 - BL1-H,SSC - SSC-H,4232,50,84.640,34436,1889,45000.31,2149.29
HW_BACT_6-01-25,LD_H_20_2,All Events,BL1 - BL1-H,N/A,9758,50,195.160,19944,N/A,33623.84,N/A
HW_BACT_6-01-25,LD_H_20_2,R2,BL1 - BL1-H,N/A,5564,50,111.280,32473,N/A,39873.59,N/A
HW_BACT_6-01-25,LD_H_20_2,R1,BL1 - BL1-H,N/A,9758,50,195.160,19944,N/A,33623.84,N/A
HW_BACT_6-01-25,LD_H_20_2,R1,FSC - FSC-H,SSC - SSC-H,9758,50,195.160,2209,1775,1386.68,1795.92
HW_BACT_6-01-25,LD_H_20_2,R3,BL1 - BL1-H,SSC - SSC-H,2147,50,42.940,71154,1164,41287.02,973.22
HW_BACT_6-01-25,LD_H_20_2,R1,BL1 - BL1-H,SSC - SSC-H,9758,50,195.160,19944,1775,33623.84,1795.92
HW_BACT_6-01-25,LD_H_20_3,All Events,BL1 - BL1-H,N/A,7792,50,155.840,23106,N/A,37749.95,N/A
HW_BACT_6-01-25,LD_H_20_3,R2,BL1 - BL1-H,N/A,4267,50,85.340,39459,N/A,44438.65,N/A
HW_BACT_6-01-25,LD_H_20_3,R1,BL1 - BL1-H,N/A,7792,50,155.840,23106,N/A,37749.95,N/A
HW_BACT_6-01-25,LD_H_20_3,R1,FSC - FSC-H,SSC - SSC-H,7792,50,155.840,2224,1892,1332.64,1876.46
HW_BACT_6-01-25,LD_H_20_3,R3,BL1 - BL1-H,SSC - SSC-H,1903,50,38.060,78384,1217,41553.04,990.10
HW_BACT_6-01-25,LD_H_20_3,R1,BL1 - BL1-H,SSC - SSC-H,7792,50,155.840,23106,1892,37749.95,1876.46
HW_BACT_6-01-25,LD_H_25_1,All Events,BL1 - BL1-H,N/A,3862,50,77.240,57580,N/A,49317.38,N/A
HW_BACT_6-01-25,LD_H_25_1,R2,BL1 - BL1-H,N/A,3282,50,65.640,66719,N/A,44227.47,N/A
HW_BACT_6-01-25,LD_H_25_1,R1,BL1 - BL1-H,N/A,3862,50,77.240,57580,N/A,49317.38,N/A
HW_BACT_6-01-25,LD_H_25_1,R1,FSC - FSC-H,SSC - SSC-H,3862,50,77.240,2640,1420,2109.85,1591.72
HW_BACT_6-01-25,LD_H_25_1,R3,BL1 - BL1-H,SSC - SSC-H,2680,50,53.600,79656,1163,38963.98,847.43
HW_BACT_6-01-25,LD_H_25_1,R1,BL1 - BL1-H,SSC - SSC-H,3862,50,77.240,57580,1420,49317.38,1591.72
HW_BACT_6-01-25,LD_H_25_2,All Events,BL1 - BL1-H,N/A,3887,50,77.740,56038,N/A,44730.27,N/A
HW_BACT_6-01-25,LD_H_25_2,R2,BL1 - BL1-H,N/A,3352,50,67.040,64485,N/A,42445.47,N/A
HW_BACT_6-01-25,LD_H_25_2,R1,BL1 - BL1-H,N/A,3887,50,77.740,56038,N/A,44730.27,N/A
HW_BACT_6-01-25,LD_H_25_2,R1,FSC - FSC-H,SSC - SSC-H,3887,50,77.740,2554,1308,1877.55,1417.40
HW_BACT_6-01-25,LD_H_25_2,R3,BL1 - BL1-H,SSC - SSC-H,2816,50,56.320,74910,1136,38091.41,679.05
HW_BACT_6-01-25,LD_H_25_2,R1,BL1 - BL1-H,SSC - SSC-H,3887,50,77.740,56038,1308,44730.27,1417.40
HW_BACT_6-01-25,LD_H_25_3,All Events,BL1 - BL1-H,N/A,3616,50,72.320,57161,N/A,44431.86,N/A
HW_BACT_6-01-25,LD_H_25_3,R2,BL1 - BL1-H,N/A,3110,50,62.200,65872,N/A,41651.60,N/A
HW_BACT_6-01-25,LD_H_25_3,R1,BL1 - BL1-H,N/A,3616,50,72.320,57161,N/A,44431.86,N/A
HW_BACT_6-01-25,LD_H_25_3,R1,FSC - FSC-H,SSC - SSC-H,3616,50,72.320,2583,1339,2037.34,1377.63
HW_BACT_6-01-25,LD_H_25_3,R3,BL1 - BL1-H,SSC - SSC-H,2622,50,52.440,76536,1166,36681.28,780.88
HW_BACT_6-01-25,LD_H_25_3,R1,BL1 - BL1-H,SSC - SSC-H,3616,50,72.320,57161,1339,44431.86,1377.63
HW_BACT_6-01-25,LD_H_30_1,All Events,BL1 - BL1-H,N/A,3813,50,76.260,58471,N/A,48364.43,N/A
HW_BACT_6-01-25,LD_H_30_1,R2,BL1 - BL1-H,N/A,3309,50,66.180,66897,N/A,46456.21,N/A
HW_BACT_6-01-25,LD_H_30_1,R1,BL1 - BL1-H,N/A,3813,50,76.260,58471,N/A,48364.43,N/A
HW_BACT_6-01-25,LD_H_30_1,R1,FSC - FSC-H,SSC - SSC-H,3813,50,76.260,2644,1241,1703.36,1376.70
HW_BACT_6-01-25,LD_H_30_1,R3,BL1 - BL1-H,SSC - SSC-H,2716,50,54.320,79559,1051,41595.15,561.49
HW_BACT_6-01-25,LD_H_30_1,R1,BL1 - BL1-H,SSC - SSC-H,3813,50,76.260,58471,1241,48364.43,1376.70
HW_BACT_6-01-25,LD_H_30_2,All Events,BL1 - BL1-H,N/A,3757,50,75.140,55756,N/A,47874.27,N/A
HW_BACT_6-01-25,LD_H_30_2,R2,BL1 - BL1-H,N/A,3240,50,64.800,64151,N/A,46318.49,N/A
HW_BACT_6-01-25,LD_H_30_2,R1,BL1 - BL1-H,N/A,3757,50,75.140,55756,N/A,47874.27,N/A
HW_BACT_6-01-25,LD_H_30_2,R1,FSC - FSC-H,SSC - SSC-H,3757,50,75.140,2626,1236,1737.44,1401.46
HW_BACT_6-01-25,LD_H_30_2,R3,BL1 - BL1-H,SSC - SSC-H,2624,50,52.480,77197,1047,41828.78,545.11
HW_BACT_6-01-25,LD_H_30_2,R1,BL1 - BL1-H,SSC - SSC-H,3757,50,75.140,55756,1236,47874.27,1401.46
HW_BACT_6-01-25,LD_H_30_3,All Events,BL1 - BL1-H,N/A,4097,50,81.940,54691,N/A,48097.52,N/A
HW_BACT_6-01-25,LD_H_30_3,R2,BL1 - BL1-H,N/A,3538,50,70.760,62834,N/A,46827.47,N/A
HW_BACT_6-01-25,LD_H_30_3,R1,BL1 - BL1-H,N/A,4097,50,81.940,54691,N/A,48097.52,N/A
HW_BACT_6-01-25,LD_H_30_3,R1,FSC - FSC-H,SSC - SSC-H,4097,50,81.940,2716,1197,1792.19,1251.16
HW_BACT_6-01-25,LD_H_30_3,R3,BL1 - BL1-H,SSC - SSC-H,2842,50,56.840,76038,1090,42676.26,581.22
HW_BACT_6-01-25,LD_H_30_3,R1,BL1 - BL1-H,SSC - SSC-H,4097,50,81.940,54691,1197,48097.52,1251.16
