Plate,Sample,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,X Mean,Y Mean,X SD,Y SD
HW_BACT_5-30-25,blank,All Events,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_5-30-25,blank,R2,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_5-30-25,blank,R1,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_5-30-25,blank,R1,FSC - FSC-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_5-30-25,blank,R3,BL1 - BL1-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_5-30-25,blank,R1,BL1 - BL1-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_5-30-25,LD_H_20_1,All Events,BL1 - BL1-H,N/A,1362,50,27.240,38100,N/A,41138.20,N/A
HW_BACT_5-30-25,LD_H_20_1,R2,BL1 - BL1-H,N/A,993,50,19.860,51102,N/A,41195.75,N/A
HW_BACT_5-30-25,LD_H_20_1,R1,BL1 - BL1-H,N/A,1362,50,27.240,38100,N/A,41138.20,N/A
HW_BACT_5-30-25,LD_H_20_1,R1,FSC - FSC-H,SSC - SSC-H,1362,50,27.240,2546,1879,1788.95,2277.52
HW_BACT_5-30-25,LD_H_20_1,R3,BL1 - BL1-H,SSC - SSC-H,693,50,13.860,69366,1016,36117.97,674.57
HW_BACT_5-30-25,LD_H_20_1,R1,BL1 - BL1-H,SSC - SSC-H,1362,50,27.240,38100,1879,41138.20,2277.52
HW_BACT_5-30-25,LD_H_20_2,All Events,BL1 - BL1-H,N/A,2675,50,53.500,25326,N/A,38328.91,N/A
HW_BACT_5-30-25,LD_H_20_2,R2,BL1 - BL1-H,N/A,1466,50,29.320,43317,N/A,43167.45,N/A
HW_BACT_5-30-25,LD_H_20_2,R1,BL1 - BL1-H,N/A,2675,50,53.500,25326,N/A,38328.91,N/A
HW_BACT_5-30-25,LD_H_20_2,R1,FSC - FSC-H,SSC - SSC-H,2675,50,53.500,2448,1730,1729.73,1952.33
HW_BACT_5-30-25,LD_H_20_2,R3,BL1 - BL1-H,SSC - SSC-H,836,50,16.720,70121,1074,41360.13,783.58
HW_BACT_5-30-25,LD_H_20_2,R1,BL1 - BL1-H,SSC - SSC-H,2675,50,53.500,25326,1730,38328.91,1952.33
HW_BACT_5-30-25,LD_H_20_3,All Events,BL1 - BL1-H,N/A,5013,50,100.260,19498,N/A,34432.04,N/A
HW_BACT_5-30-25,LD_H_20_3,R2,BL1 - BL1-H,N/A,2557,50,51.140,34527,N/A,40965.03,N/A
HW_BACT_5-30-25,LD_H_20_3,R1,BL1 - BL1-H,N/A,5013,50,100.260,19498,N/A,34432.04,N/A
