Plate,Sample,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,X Mean,Y Mean,X SD,Y SD
HW_BACT_06-09-25,blank,All Events,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_06-09-25,blank,R2,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_06-09-25,blank,R1,BL1 - BL1-H,N/A,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_06-09-25,blank,R1,FSC - FSC-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_06-09-25,blank,R3,BL1 - BL1-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_06-09-25,blank,R1,BL1 - BL1-H,SSC - SSC-H,0,50,0.000,N/A,N/A,N/A,N/A
HW_BACT_06-09-25,LD_H_20_1,All Events,BL1 - BL1-H,N/A,6134,50,122.680,93739,N/A,48362.55,N/A
HW_BACT_06-09-25,LD_H_20_1,R2,BL1 - BL1-H,N/A,5707,50,114.140,100346,N/A,42933.66,N/A
HW_BACT_06-09-25,LD_H_20_1,R1,BL1 - BL1-H,N/A,6134,50,122.680,93739,N/A,48362.55,N/A
HW_BACT_06-09-25,LD_H_20_1,R1,FSC - FSC-H,SSC - SSC-H,6134,50,122.680,2228,1641,1150.33,1821.15
HW_BACT_06-09-25,LD_H_20_1,R3,BL1 - BL1-H,SSC - SSC-H,5246,50,104.920,108328,1311,35328.73,812.79
HW_BACT_06-09-25,LD_H_20_1,R1,BL1 - BL1-H,SSC - SSC-H,6134,50,122.680,93739,1641,48362.55,1821.15
HW_BACT_06-09-25,LD_H_20_2,All Events,BL1 - BL1-H,N/A,7314,50,146.280,95728,N/A,50385.57,N/A
HW_BACT_06-09-25,LD_H_20_2,R2,BL1 - BL1-H,N/A,6800,50,136.000,102235,N/A,44763.75,N/A
HW_BACT_06-09-25,LD_H_20_2,R1,BL1 - BL1-H,N/A,7314,50,146.280,95728,N/A,50385.57,N/A
HW_BACT_06-09-25,LD_H_20_2,R1,FSC - FSC-H,SSC - SSC-H,7314,50,146.280,2266,1782,1187.69,1871.57
HW_BACT_06-09-25,LD_H_20_2,R3,BL1 - BL1-H,SSC - SSC-H,6182,50,123.640,111777,1346,36165.80,824.89
HW_BACT_06-09-25,LD_H_20_2,R1,BL1 - BL1-H,SSC - SSC-H,7314,50,146.280,95728,1782,50385.57,1871.57
HW_BACT_06-09-25,LD_H_20_3,All Events,BL1 - BL1-H,N/A,7180,50,143.600,79457,N/A,51441.26,N/A
HW_BACT_06-09-25,LD_H_20_3,R2,BL1 - BL1-H,N/A,6399,50,127.980,88618,N/A,46234.91,N/A
HW_BACT_06-09-25,LD_H_20_3,R1,BL1 - BL1-H,N/A,7180,50,143.600,79457,N/A,51441.26,N/A
HW_BACT_06-09-25,LD_H_20_3,R1,FSC - FSC-H,SSC - SSC-H,7180,50,143.600,2272,1949,1322.74,2101.90
HW_BACT_06-09-25,LD_H_20_3,R3,BL1 - BL1-H,SSC - SSC-H,5304,50,106.080,104730,1264,32654.70,745.65
HW_BACT_06-09-25,LD_H_20_3,R1,BL1 - BL1-H,SSC - SSC-H,7180,50,143.600,79457,1949,51441.26,2101.90
HW_BACT_06-09-25,LD_H_25_1,All Events,BL1 - BL1-H,N/A,9237,50,184.740,61158,N/A,46354.84,N/A
HW_BACT_06-09-25,LD_H_25_1,R2,BL1 - BL1-H,N/A,7491,50,149.820,74623,N/A,40851.56,N/A
HW_BACT_06-09-25,LD_H_25_1,R1,BL1 - BL1-H,N/A,9237,50,184.740,61158,N/A,46354.84,N/A
HW_BACT_06-09-25,LD_H_25_1,R1,FSC - FSC-H,SSC - SSC-H,9237,50,184.740,2451,1879,1549.10,1967.87
HW_BACT_06-09-25,LD_H_25_1,R3,BL1 - BL1-H,SSC - SSC-H,6306,50,126.120,86647,1433,32466.10,765.37
HW_BACT_06-09-25,LD_H_25_1,R1,BL1 - BL1-H,SSC - SSC-H,9237,50,184.740,61158,1879,46354.84,1967.87
HW_BACT_06-09-25,LD_H_25_2,All Events,BL1 - BL1-H,N/A,10209,50,204.180,60247,N/A,44291.08,N/A
HW_BACT_06-09-25,LD_H_25_2,R2,BL1 - BL1-H,N/A,9048,50,180.960,67337,N/A,40965.65,N/A
HW_BACT_06-09-25,LD_H_25_2,R1,BL1 - BL1-H,N/A,10209,50,204.180,60247,N/A,44291.08,N/A
HW_BACT_06-09-25,LD_H_25_2,R1,FSC - FSC-H,SSC - SSC-H,10209,50,204.180,2590,2210,1714.52,2248.79
HW_BACT_06-09-25,LD_H_25_2,R3,BL1 - BL1-H,SSC - SSC-H,7071,50,141.420,83010,1479,32005.70,814.52
HW_BACT_06-09-25,LD_H_25_2,R1,BL1 - BL1-H,SSC - SSC-H,10209,50,204.180,60247,2210,44291.08,2248.79
HW_BACT_06-09-25,LD_H_25_3,All Events,BL1 - BL1-H,N/A,12551,50,251.020,47482,N/A,48095.54,N/A
HW_BACT_06-09-25,LD_H_25_3,R2,BL1 - BL1-H,N/A,10503,50,210.060,55854,N/A,46735.38,N/A
HW_BACT_06-09-25,LD_H_25_3,R1,BL1 - BL1-H,N/A,12551,50,251.020,47482,N/A,48095.54,N/A
HW_BACT_06-09-25,LD_H_25_3,R1,FSC - FSC-H,SSC - SSC-H,12551,50,251.020,2939,2782,2127.52,2547.07
HW_BACT_06-09-25,LD_H_25_3,R3,BL1 - BL1-H,SSC - SSC-H,5911,50,118.220,88898,1368,36624.82,887.75
HW_BACT_06-09-25,LD_H_25_3,R1,BL1 - BL1-H,SSC - SSC-H,12551,50,251.020,47482,2782,48095.54,2547.07
HW_BACT_06-09-25,LD_H_30_1,All Events,BL1 - BL1-H,N/A,16195,50,323.900,51623,N/A,45175.16,N/A
HW_BACT_06-09-25,LD_H_30_1,R2,BL1 - BL1-H,N/A,12726,50,254.520,64642,N/A,41762.53,N/A
HW_BACT_06-09-25,LD_H_30_1,R1,BL1 - BL1-H,N/A,16195,50,323.900,51623,N/A,45175.16,N/A
