Plate,Sample,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,X Mean,Y Mean,X SD,Y SD
HW_PYRO_07-21-25,LD_C_25_N_3,R2,BL3 - BL3-H,SSC - SSC-H,14,159,0.088,40644,532467,8602.45,192213.64
HW_PYRO_07-21-25,LD_C_30_1,All Events,FSC - FSC-H,SSC - SSC-H,5472,160,34.2,93265,31473,95617.35,75572.88
HW_PYRO_07-21-25,LD_C_30_1,R1,FSC - FSC-H,SSC - SSC-H,50,160,0.313,386190,522785,133012.5,77242.33
HW_PYRO_07-21-25,LD_C_30_1,R2,BL3 - BL3-H,SSC - SSC-H,23,160,0.144,47743,541668,8498.17,63341.6
HW_PYRO_07-21-25,LD_C_30_1,R1,BL3 - BL3-H,SSC - SSC-H,50,160,0.313,22029,522785,24641.82,77242.33
HW_PYRO_07-21-25,LD_C_30_1,R2,CircularityPercent ,AreaSquareMicrons,23,160,0.144,39,904,19.95,362.22
HW_PYRO_07-21-25,LD_C_30_1,R2,MajorDiameterMicrons ,EccentricityPercent ,23,160,0.144,40,71,6.17,17.91
HW_PYRO_07-21-25,LD_C_30_1,R2,PerimeterMicrons,MinorDiameterMicrons ,23,160,0.144,177,27,53.51,9.37
HW_PYRO_07-21-25,LD_C_30_1,R2,CVIntensity,AverageIntensity,23,160,0.144,45,325,9.99,66.73
HW_PYRO_07-21-25,LD_C_30_1,R2,StandardDeviationIntensity,SkewnessIntensity,23,160,0.144,143,1,36.25,0.45
HW_PYRO_07-21-25,LD_C_30_1,R1,FSC - FSC-H,SSC - SSC-H,47,160,0.294,385475,529696,135397.97,74437.48
HW_PYRO_07-21-25,LD_C_30_1,R1,BL3 - BL3-H,N/A,47,160,0.294,23432,N/A,24764.6,N/A
HW_PYRO_07-21-25,LD_C_30_1,R2,BL3 - BL3-H,SSC - SSC-H,51,160,0.319,39337,386195,15349.42,160143.99
HW_PYRO_07-21-25,LD_C_30_2,All Events,FSC - FSC-H,SSC - SSC-H,7632,159,48,101525,43598,101931.94,90107.22
HW_PYRO_07-21-25,LD_C_30_2,R1,FSC - FSC-H,SSC - SSC-H,123,159,0.774,339018,510444,95941.72,81914.48
HW_PYRO_07-21-25,LD_C_30_2,R2,BL3 - BL3-H,SSC - SSC-H,94,159,0.591,44727,515508,7702.76,62636.21
HW_PYRO_07-21-25,LD_C_30_2,R1,BL3 - BL3-H,SSC - SSC-H,123,159,0.774,34270,510444,20072.14,81914.48
HW_PYRO_07-21-25,LD_C_30_2,R2,CircularityPercent ,AreaSquareMicrons,94,159,0.591,30,883,19.51,461.55
HW_PYRO_07-21-25,LD_C_30_2,R2,MajorDiameterMicrons ,EccentricityPercent ,94,159,0.591,39,66,12.62,22.66
HW_PYRO_07-21-25,LD_C_30_2,R2,PerimeterMicrons,MinorDiameterMicrons ,94,159,0.591,193,26,74.62,10.8
HW_PYRO_07-21-25,LD_C_30_2,R2,CVIntensity,AverageIntensity,94,159,0.591,45,320,14.92,90.01
HW_PYRO_07-21-25,LD_C_30_2,R2,StandardDeviationIntensity,SkewnessIntensity,94,159,0.591,149,1,46.86,0.49
HW_PYRO_07-21-25,LD_C_30_2,R1,FSC - FSC-H,SSC - SSC-H,116,159,0.73,339280,510828,96357.39,64735.77
HW_PYRO_07-21-25,LD_C_30_2,R1,BL3 - BL3-H,N/A,116,159,0.73,35100,N/A,19859.82,N/A
HW_PYRO_07-21-25,LD_C_30_2,R2,BL3 - BL3-H,SSC - SSC-H,153,159,0.962,40929,425461,10705.22,131919.46
HW_PYRO_07-21-25,LD_C_30_3,All Events,FSC - FSC-H,SSC - SSC-H,11503,160,71.894,95569,34020,93644.84,74291.66
HW_PYRO_07-21-25,LD_C_30_3,R1,FSC - FSC-H,SSC - SSC-H,74,160,0.463,324596,529178,102291.3,94526.51
HW_PYRO_07-21-25,LD_C_30_3,R2,BL3 - BL3-H,SSC - SSC-H,45,160,0.281,42365,542785,9843.57,85921.59
HW_PYRO_07-21-25,LD_C_30_3,R1,BL3 - BL3-H,SSC - SSC-H,74,160,0.463,25955,529178,21968.83,94526.51
HW_PYRO_07-21-25,LD_C_30_3,R2,CircularityPercent ,AreaSquareMicrons,45,160,0.281,31,811,16.16,394.83
HW_PYRO_07-21-25,LD_C_30_3,R2,MajorDiameterMicrons ,EccentricityPercent ,45,160,0.281,38,70,11.72,20.41
HW_PYRO_07-21-25,LD_C_30_3,R2,PerimeterMicrons,MinorDiameterMicrons ,45,160,0.281,179,25,66.93,9.83
HW_PYRO_07-21-25,LD_C_30_3,R2,CVIntensity,AverageIntensity,45,160,0.281,48,327,15.42,88.31
HW_PYRO_07-21-25,LD_C_30_3,R2,StandardDeviationIntensity,SkewnessIntensity,45,160,0.281,160,1,49.54,0.59
HW_PYRO_07-21-25,LD_C_30_3,R1,FSC - FSC-H,SSC - SSC-H,69,160,0.431,319251,537634,103183.9,92287.78
HW_PYRO_07-21-25,LD_C_30_3,R1,BL3 - BL3-H,N/A,69,160,0.431,27120,N/A,21924.75,N/A
HW_PYRO_07-21-25,LD_C_30_3,R2,BL3 - BL3-H,SSC - SSC-H,89,160,0.556,36447,403939,12787.1,161078.85
HW_PYRO_07-21-25,LD_C_30_N_1,All Events,FSC - FSC-H,SSC - SSC-H,3986,160,24.913,81253,26255,84876.87,84302.41
HW_PYRO_07-21-25,LD_C_30_N_1,R1,FSC - FSC-H,SSC - SSC-H,56,160,0.35,349972,607590,114071.41,98849.14
HW_PYRO_07-21-25,LD_C_30_N_1,R2,BL3 - BL3-H,SSC - SSC-H,49,160,0.306,42974,611352,8614.96,99984.7
HW_PYRO_07-21-25,LD_C_30_N_1,R1,BL3 - BL3-H,SSC - SSC-H,56,160,0.35,37707,607590,16213.9,98849.14
HW_PYRO_07-21-25,LD_C_30_N_1,R2,CircularityPercent ,AreaSquareMicrons,49,160,0.306,24,719,17.99,420.36
HW_PYRO_07-21-25,LD_C_30_N_1,R2,MajorDiameterMicrons ,EccentricityPercent ,49,160,0.306,34,60,16.66,30.76
HW_PYRO_07-21-25,LD_C_30_N_1,R2,PerimeterMicrons,MinorDiameterMicrons ,49,160,0.306,167,22,88.26,12.05
HW_PYRO_07-21-25,LD_C_30_N_1,R2,CVIntensity,AverageIntensity,49,160,0.306,40,276,21.25,137.79
HW_PYRO_07-21-25,LD_C_30_N_1,R2,StandardDeviationIntensity,SkewnessIntensity,49,160,0.306,135,1,68.88,0.64
HW_PYRO_07-21-25,LD_C_30_N_1,R1,FSC - FSC-H,SSC - SSC-H,55,160,0.344,350315,611091,115093.68,96191.99
HW_PYRO_07-21-25,LD_C_30_N_1,R1,BL3 - BL3-H,N/A,55,160,0.344,37496,N/A,16285.92,N/A
HW_PYRO_07-21-25,LD_C_30_N_1,R2,BL3 - BL3-H,SSC - SSC-H,60,160,0.375,39564,557244,11485.76,148664.45
HW_PYRO_07-21-25,LD_C_30_N_2,All Events,FSC - FSC-H,SSC - SSC-H,2632,159,16.553,91931,32951,99370.84,102658.52
HW_PYRO_07-21-25,LD_C_30_N_2,R1,FSC - FSC-H,SSC - SSC-H,59,159,0.371,344681,626067,148131.9,113293.74
HW_PYRO_07-21-25,LD_C_30_N_2,R2,BL3 - BL3-H,SSC - SSC-H,40,159,0.252,40676,660627,6790.55,106194.19
HW_PYRO_07-21-25,LD_C_30_N_2,R1,BL3 - BL3-H,SSC - SSC-H,59,159,0.371,27593,626067,19938.44,113293.74
HW_PYRO_07-21-25,LD_C_30_N_2,R2,CircularityPercent ,AreaSquareMicrons,40,159,0.252,34,859,16.34,357.8
HW_PYRO_07-21-25,LD_C_30_N_2,R2,MajorDiameterMicrons ,EccentricityPercent ,40,159,0.252,41,74,10.52,16.11
HW_PYRO_07-21-25,LD_C_30_N_2,R2,PerimeterMicrons,MinorDiameterMicrons ,40,159,0.252,181,25,58.99,8.46
HW_PYRO_07-21-25,LD_C_30_N_2,R2,CVIntensity,AverageIntensity,40,159,0.252,47,339,13.65,70.22
HW_PYRO_07-21-25,LD_C_30_N_2,R2,StandardDeviationIntensity,SkewnessIntensity,40,159,0.252,158,1,32.86,0.46
HW_PYRO_07-21-25,LD_C_30_N_2,R1,FSC - FSC-H,SSC - SSC-H,58,159,0.365,348505,629678,146459.15,110804.71
