Plate,Sample,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,X Mean,Y Mean,X SD,Y SD
HW_PYRO_7-07-25,Blank,All Events,FSC - FSC-H,SSC - SSC-H,14,159,0.088,73432,65665,51447.64,59810.18
HW_PYRO_7-07-25,Blank,R1,FSC - FSC-H,SSC - SSC-H,0,159,0.000,N/A,N/A,N/A,N/A
HW_PYRO_7-07-25,Blank,R2,BL3 - BL3-H,SSC - SSC-H,0,159,0.000,N/A,N/A,N/A,N/A
HW_PYRO_7-07-25,Blank,R1,BL3 - BL3-H,SSC - SSC-H,0,159,0.000,N/A,N/A,N/A,N/A
HW_PYRO_7-07-25,LD_H_20_1,All Events,FSC - FSC-H,SSC - SSC-H,269,159,1.692,142050,95093,167556.26,150672.36
HW_PYRO_7-07-25,LD_H_20_1,R1,FSC - FSC-H,SSC - SSC-H,18,159,0.113,380115,538318,120303.93,130923.84
HW_PYRO_7-07-25,LD_H_20_1,R2,BL3 - BL3-H,SSC - SSC-H,10,159,0.063,39793,592963,6543.75,151778.59
HW_PYRO_7-07-25,LD_H_20_1,R1,BL3 - BL3-H,SSC - SSC-H,18,159,0.113,22124,538318,20876.67,130923.84
HW_PYRO_7-07-25,LD_H_20_1,R2,AreaSquareMicrons,CircularityPercent ,10,159,0.063,1096,36,521.36,25.43
HW_PYRO_7-07-25,LD_H_20_1,R2,EccentricityPercent ,MajorDiameterMicrons ,10,159,0.063,62,43,28.38,15.65
HW_PYRO_7-07-25,LD_H_20_1,R2,MinorDiameterMicrons ,PerimeterMicrons,10,159,0.063,29,189,12.83,78.37
HW_PYRO_7-07-25,LD_H_20_1,R2,AverageIntensity,CVIntensity,10,159,0.063,321,38,115.35,13.95
HW_PYRO_7-07-25,LD_H_20_1,R2,SkewnessIntensity,StandardDeviationIntensity,10,159,0.063,1,136,0.45,49.76
HW_PYRO_7-07-25,LD_H_20_2,All Events,FSC - FSC-H,SSC - SSC-H,258,160,1.613,112959,62887,136272.74,107413.91
HW_PYRO_7-07-25,LD_H_20_2,R1,FSC - FSC-H,SSC - SSC-H,6,160,0.037,441204,583931,95808.40,168906.06
HW_PYRO_7-07-25,LD_H_20_2,R2,BL3 - BL3-H,SSC - SSC-H,1,160,0.006,37323,791582,N/A,N/A
HW_PYRO_7-07-25,LD_H_20_2,R1,BL3 - BL3-H,SSC - SSC-H,6,160,0.037,6253,583931,15221.13,168906.06
HW_PYRO_7-07-25,LD_H_20_2,R2,AreaSquareMicrons,CircularityPercent ,1,160,0.006,994,28,N/A,N/A
HW_PYRO_7-07-25,LD_H_20_2,R2,EccentricityPercent ,MajorDiameterMicrons ,1,160,0.006,84,49,N/A,N/A
