Plate,Sample,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,X Mean,Y Mean,X SD,Y SD
HW_PYRO_07-15-2025,Blank,All Events,FSC - FSC-H,SSC - SSC-H,348,159,2.189,120640,27742,129220.69,100729.69
HW_PYRO_07-15-2025,Blank,R1,FSC - FSC-H,SSC - SSC-H,7,159,0.044,188241,661201,127438.14,165822.23
HW_PYRO_07-15-2025,Blank,R2,BL3 - BL3-H,SSC - SSC-H,0,159,0.000,N/A,N/A,N/A,N/A
HW_PYRO_07-15-2025,Blank,R1,BL3 - BL3-H,SSC - SSC-H,7,159,0.044,46,661201,10.40,165822.23
HW_PYRO_07-15-2025,LD_H_20_1,All Events,FSC - FSC-H,SSC - SSC-H,2269,159,14.270,98893,40468,103211.27,83911.67
HW_PYRO_07-15-2025,LD_H_20_1,R1,FSC - FSC-H,SSC - SSC-H,25,159,0.157,368169,501143,126324.73,102375.78
HW_PYRO_07-15-2025,LD_H_20_1,R2,BL3 - BL3-H,SSC - SSC-H,8,159,0.050,38552,558311,6536.09,159434.92
HW_PYRO_07-15-2025,LD_H_20_1,R1,BL3 - BL3-H,SSC - SSC-H,25,159,0.157,12366,501143,18670.69,102375.78
HW_PYRO_07-15-2025,LD_H_20_1,R2,AreaSquareMicrons,CircularityPercent ,8,159,0.050,1297,39,389.45,27.65
HW_PYRO_07-15-2025,LD_H_20_1,R2,EccentricityPercent ,MajorDiameterMicrons ,8,159,0.050,60,47,22.33,2.76
HW_PYRO_07-15-2025,LD_H_20_1,R2,MinorDiameterMicrons ,PerimeterMicrons,8,159,0.050,35,231,9.81,65.11
HW_PYRO_07-15-2025,LD_H_20_1,R2,AverageIntensity,CVIntensity,8,159,0.050,379,44,30.82,5.18
HW_PYRO_07-15-2025,LD_H_20_1,R2,SkewnessIntensity,StandardDeviationIntensity,8,159,0.050,1,169,0.27,29.35
HW_PYRO_07-15-2025,LD_H_20_2,All Events,FSC - FSC-H,SSC - SSC-H,1197,160,7.481,136405,66548,136855.39,107711.13
HW_PYRO_07-15-2025,LD_H_20_2,R1,FSC - FSC-H,SSC - SSC-H,20,160,0.125,407258,540189,183673.49,127950.71
HW_PYRO_07-15-2025,LD_H_20_2,R2,BL3 - BL3-H,SSC - SSC-H,5,160,0.031,33377,589312,14066.73,201199.82
HW_PYRO_07-15-2025,LD_H_20_2,R1,BL3 - BL3-H,SSC - SSC-H,20,160,0.125,8397,540189,16143.61,127950.71
HW_PYRO_07-15-2025,LD_H_20_2,R2,AreaSquareMicrons,CircularityPercent ,5,160,0.031,1243,33,648.09,26.02
HW_PYRO_07-15-2025,LD_H_20_2,R2,EccentricityPercent ,MajorDiameterMicrons ,5,160,0.031,63,44,8.69,8.55
HW_PYRO_07-15-2025,LD_H_20_2,R2,MinorDiameterMicrons ,PerimeterMicrons,5,160,0.031,34,232,9.64,35.74
HW_PYRO_07-15-2025,LD_H_20_2,R2,AverageIntensity,CVIntensity,5,160,0.031,354,46,39.91,7.17
HW_PYRO_07-15-2025,LD_H_20_2,R2,SkewnessIntensity,StandardDeviationIntensity,5,160,0.031,1,160,0.49,10.87
HW_PYRO_07-15-2025,LD_H_20_3,All Events,FSC - FSC-H,SSC - SSC-H,575,159,3.616,126453,76996,137594.21,141265.50
HW_PYRO_07-15-2025,LD_H_20_3,R1,FSC - FSC-H,SSC - SSC-H,25,159,0.157,355689,608825,139872.72,129572.52
HW_PYRO_07-15-2025,LD_H_20_3,R2,BL3 - BL3-H,SSC - SSC-H,12,159,0.075,42300,714264,8823.87,71854.52
HW_PYRO_07-15-2025,LD_H_20_3,R1,BL3 - BL3-H,SSC - SSC-H,25,159,0.157,20376,608825,22314.53,129572.52
HW_PYRO_07-15-2025,LD_H_20_3,R2,AreaSquareMicrons,CircularityPercent ,12,159,0.075,912,25,289.58,6.87
HW_PYRO_07-15-2025,LD_H_20_3,R2,EccentricityPercent ,MajorDiameterMicrons ,12,159,0.075,72,42,16.76,3.66
HW_PYRO_07-15-2025,LD_H_20_3,R2,MinorDiameterMicrons ,PerimeterMicrons,12,159,0.075,28,217,7.82,48.73
HW_PYRO_07-15-2025,LD_H_20_3,R2,AverageIntensity,CVIntensity,12,159,0.075,336,49,50.68,6.15
HW_PYRO_07-15-2025,LD_H_20_3,R2,SkewnessIntensity,StandardDeviationIntensity,12,159,0.075,1,163,0.27,22.41
HW_PYRO_07-15-2025,LD_H_25_1,All Events,FSC - FSC-H,SSC - SSC-H,434,160,2.712,119399,121600,123273.91,189579.51
HW_PYRO_07-15-2025,LD_H_25_1,R1,FSC - FSC-H,SSC - SSC-H,66,160,0.412,308615,529351,96097.00,97809.15
HW_PYRO_07-15-2025,LD_H_25_1,R2,BL3 - BL3-H,SSC - SSC-H,56,160,0.350,44715,530751,9562.66,100151.03
HW_PYRO_07-15-2025,LD_H_25_1,R1,BL3 - BL3-H,SSC - SSC-H,66,160,0.412,37946,529351,18383.01,97809.15
HW_PYRO_07-15-2025,LD_H_25_1,R2,AreaSquareMicrons,CircularityPercent ,56,160,0.350,955,31,348.82,20.10
HW_PYRO_07-15-2025,LD_H_25_1,R2,EccentricityPercent ,MajorDiameterMicrons ,56,160,0.350,60,39,21.18,10.27
HW_PYRO_07-15-2025,LD_H_25_1,R2,MinorDiameterMicrons ,PerimeterMicrons,56,160,0.350,29,202,9.40,73.26
HW_PYRO_07-15-2025,LD_H_25_1,R2,AverageIntensity,CVIntensity,56,160,0.350,309,51,82.83,14.87
HW_PYRO_07-15-2025,LD_H_25_1,R2,SkewnessIntensity,StandardDeviationIntensity,56,160,0.350,1,167,0.44,47.21
HW_PYRO_07-15-2025,LD_H_25_2,All Events,FSC - FSC-H,SSC - SSC-H,437,159,2.748,143210,149674,129110.09,218451.35
HW_PYRO_07-15-2025,LD_H_25_2,R1,FSC - FSC-H,SSC - SSC-H,84,159,0.528,328223,551130,79049.15,102072.01
