Plate,Sample,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,X Mean,Y Mean,X SD,Y SD
HW_PYROO_6-24-25,Blank,All Events,FSC - FSC-H,SSC - SSC-H,22,160,0.138,70154,54671,61353.31,114552.67
HW_PYROO_6-24-25,Blank,R1,FSC - FSC-H,SSC - SSC-H,1,160,0.006,46832,524754,N/A,N/A
HW_PYROO_6-24-25,Blank,R2,BL3 - BL3-H,SSC - SSC-H,0,160,0,N/A,N/A,N/A,N/A
HW_PYROO_6-24-25,Blank,R1,BL3 - BL3-H,SSC - SSC-H,1,160,0.006,40,524754,N/A,N/A
HW_PYROO_6-24-25,LD_H_20_1,All Events,FSC - FSC-H,SSC - SSC-H,5262,160,32.888,142410,76816,131143.37,109624.95
HW_PYROO_6-24-25,LD_H_20_1,R1,FSC - FSC-H,SSC - SSC-H,118,160,0.738,444870,520707,123339.37,103129.63
HW_PYROO_6-24-25,LD_H_20_1,R2,BL3 - BL3-H,SSC - SSC-H,49,160,0.306,33324,533601,10245.79,106324.5
HW_PYROO_6-24-25,LD_H_20_1,R1,BL3 - BL3-H,SSC - SSC-H,118,160,0.738,13890,520707,17708.8,103129.63
HW_PYROO_6-24-25,LD_H_20_1,R2,AreaSquareMicrons,CircularityPercent ,49,160,0.306,1347,45,590.9,26.47
HW_PYROO_6-24-25,LD_H_20_1,R2,EccentricityPercent ,MajorDiameterMicrons ,49,160,0.306,56,46,20.05,11.03
HW_PYROO_6-24-25,LD_H_20_1,R2,MinorDiameterMicrons ,PerimeterMicrons,49,160,0.306,36,208,9.64,66.41
HW_PYROO_6-24-25,LD_H_20_1,R2,AverageIntensity,CVIntensity,49,160,0.306,362,45,71.51,8.61
HW_PYROO_6-24-25,LD_H_20_1,R2,SkewnessIntensity,StandardDeviationIntensity,49,160,0.306,1,163,0.4,31.44
HW_PYROO_6-24-25,LD_H_20_2,All Events,FSC - FSC-H,SSC - SSC-H,10277,159,64.635,106468,44200,111176.42,84719.63
HW_PYROO_6-24-25,LD_H_20_2,R1,FSC - FSC-H,SSC - SSC-H,113,159,0.711,428685,540167,125845.64,124781.74
HW_PYROO_6-24-25,LD_H_20_2,R2,BL3 - BL3-H,SSC - SSC-H,40,159,0.252,34963,616624,11627.19,133224.37
HW_PYROO_6-24-25,LD_H_20_2,R1,BL3 - BL3-H,SSC - SSC-H,113,159,0.711,12556,540167,18036.87,124781.74
HW_PYROO_6-24-25,LD_H_20_2,R2,AreaSquareMicrons,CircularityPercent ,40,159,0.252,1135,41,417.2,21.53
HW_PYROO_6-24-25,LD_H_20_2,R2,EccentricityPercent ,MajorDiameterMicrons ,40,159,0.252,66,45,22,8.1
HW_PYROO_6-24-25,LD_H_20_2,R2,MinorDiameterMicrons ,PerimeterMicrons,40,159,0.252,31,198,9.38,53.37
HW_PYROO_6-24-25,LD_H_20_2,R2,AverageIntensity,CVIntensity,40,159,0.252,374,43,36.71,5.75
HW_PYROO_6-24-25,LD_H_20_2,R2,SkewnessIntensity,StandardDeviationIntensity,40,159,0.252,1,160,0.56,19.57
HW_PYROO_6-24-25,LD_H_20_3,All Events,FSC - FSC-H,SSC - SSC-H,6690,160,41.813,107343,45071,111414.82,88636.86
HW_PYROO_6-24-25,LD_H_20_3,R1,FSC - FSC-H,SSC - SSC-H,75,160,0.469,432015,566833,141571.72,109017.06
HW_PYROO_6-24-25,LD_H_20_3,R2,BL3 - BL3-H,SSC - SSC-H,31,160,0.194,41334,603902,10476.88,118787.89
