Plate,Sample,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,X Mean,Y Mean,X SD,Y SD
HW_PYRO_6-05-25,Blank,All Events,FSC - FSC-H,SSC - SSC-H,0,159,0,N/A,N/A,N/A,N/A
HW_PYRO_6-05-25,Blank,R1,FSC - FSC-H,SSC - SSC-H,0,159,0,N/A,N/A,N/A,N/A
HW_PYRO_6-05-25,Blank,R2,BL3 - BL3-H,SSC - SSC-H,0,159,0,N/A,N/A,N/A,N/A
HW_PYRO_6-05-25,Blank,R1,BL3 - BL3-H,SSC - SSC-H,0,159,0,N/A,N/A,N/A,N/A
HW_PYRO_6-05-25,LD_C_20_1,All Events,FSC - FSC-H,SSC - SSC-H,58,159,0.365,59344,82757,68708.5,176949.6
HW_PYRO_6-05-25,LD_C_20_1,R1,FSC - FSC-H,SSC - SSC-H,5,159,0.031,268322,652019,67680.53,30035.62
HW_PYRO_6-05-25,LD_C_20_1,R2,BL3 - BL3-H,SSC - SSC-H,5,159,0.031,45696,652019,6554.67,30035.62
HW_PYRO_6-05-25,LD_C_20_1,R1,BL3 - BL3-H,SSC - SSC-H,5,159,0.031,45696,652019,6554.67,30035.62
HW_PYRO_6-05-25,LD_C_20_1,R2,AreaSquareMicrons,CircularityPercent ,5,159,0.031,930,44,663.82,29.2
HW_PYRO_6-05-25,LD_C_20_1,R2,EccentricityPercent ,MajorDiameterMicrons ,5,159,0.031,65,41,30.95,5.77
HW_PYRO_6-05-25,LD_C_20_1,R2,MinorDiameterMicrons ,PerimeterMicrons,5,159,0.031,27,159,16.57,28.43
HW_PYRO_6-05-25,LD_C_20_1,R2,AverageIntensity,CVIntensity,5,159,0.031,325,43,49.82,7.01
HW_PYRO_6-05-25,LD_C_20_1,R2,SkewnessIntensity,StandardDeviationIntensity,5,159,0.031,2,138,0.3,7.8
HW_PYRO_6-05-25,LD_C_20_2,All Events,FSC - FSC-H,SSC - SSC-H,32,159,0.201,80918,116342,99917.04,226620.23
HW_PYRO_6-05-25,LD_C_20_2,R1,FSC - FSC-H,SSC - SSC-H,4,159,0.025,330974,703037,27993.24,31445.09
HW_PYRO_6-05-25,LD_C_20_2,R2,BL3 - BL3-H,SSC - SSC-H,4,159,0.025,48403,703037,4599.06,31445.09
HW_PYRO_6-05-25,LD_C_20_2,R1,BL3 - BL3-H,SSC - SSC-H,4,159,0.025,48403,703037,4599.06,31445.09
HW_PYRO_6-05-25,LD_C_20_2,R2,AreaSquareMicrons,CircularityPercent ,4,159,0.025,947,23,215.97,4.29
HW_PYRO_6-05-25,LD_C_20_2,R2,EccentricityPercent ,MajorDiameterMicrons ,4,159,0.025,71,42,12.41,6.9
HW_PYRO_6-05-25,LD_C_20_2,R2,MinorDiameterMicrons ,PerimeterMicrons,4,159,0.025,29,226,4.03,13.83
HW_PYRO_6-05-25,LD_C_20_2,R2,AverageIntensity,CVIntensity,4,159,0.025,347,43,12.04,1.29
HW_PYRO_6-05-25,LD_C_20_2,R2,SkewnessIntensity,StandardDeviationIntensity,4,159,0.025,1,149,0.17,7.7
HW_PYRO_6-05-25,LD_C_20_3,All Events,FSC - FSC-H,SSC - SSC-H,78,160,0.487,123400,81062,144213.04,129438.54
HW_PYRO_6-05-25,LD_C_20_3,R1,FSC - FSC-H,SSC - SSC-H,3,160,0.019,345257,586825,27955.43,169161.91
HW_PYRO_6-05-25,LD_C_20_3,R2,BL3 - BL3-H,SSC - SSC-H,2,160,0.013,49362,664640,4761.66,144571.52
HW_PYRO_6-05-25,LD_C_20_3,R1,BL3 - BL3-H,SSC - SSC-H,3,160,0.019,32922,586825,28673.29,169161.91
HW_PYRO_6-05-25,LD_C_20_3,R2,AreaSquareMicrons,CircularityPercent ,2,160,0.013,1214,17,130.08,7.16
HW_PYRO_6-05-25,LD_C_20_3,R2,EccentricityPercent ,MajorDiameterMicrons ,2,160,0.013,70,46,5.11,0.88
HW_PYRO_6-05-25,LD_C_20_3,R2,MinorDiameterMicrons ,PerimeterMicrons,2,160,0.013,33,311,2.94,51.68
HW_PYRO_6-05-25,LD_C_20_3,R2,AverageIntensity,CVIntensity,2,160,0.013,396,42,53.51,2.46
HW_PYRO_6-05-25,LD_C_20_3,R2,SkewnessIntensity,StandardDeviationIntensity,2,160,0.013,1,168,0.04,12.97
HW_PYRO_6-05-25,LD_C_20_N_1,All Events,FSC - FSC-H,SSC - SSC-H,275,160,1.719,111472,25616,136170.26,78578.07
HW_PYRO_6-05-25,LD_C_20_N_1,R1,FSC - FSC-H,SSC - SSC-H,3,160,0.019,233225,663602,124404.31,202817.84
HW_PYRO_6-05-25,LD_C_20_N_1,R2,BL3 - BL3-H,SSC - SSC-H,2,160,0.013,47441,780346,5618.67,22252.65
HW_PYRO_6-05-25,LD_C_20_N_1,R1,BL3 - BL3-H,SSC - SSC-H,3,160,0.019,31641,663602,27652.72,202817.84
HW_PYRO_6-05-25,LD_C_20_N_1,R2,AreaSquareMicrons,CircularityPercent ,2,160,0.013,1056,19,22.91,3.51
HW_PYRO_6-05-25,LD_C_20_N_1,R2,EccentricityPercent ,MajorDiameterMicrons ,2,160,0.013,58,41,1.12,0.64
HW_PYRO_6-05-25,LD_C_20_N_1,R2,MinorDiameterMicrons ,PerimeterMicrons,2,160,0.013,33,263,0.19,21.1
HW_PYRO_6-05-25,LD_C_20_N_1,R2,AverageIntensity,CVIntensity,2,160,0.013,359,42,12.62,1.06
HW_PYRO_6-05-25,LD_C_20_N_1,R2,SkewnessIntensity,StandardDeviationIntensity,2,160,0.013,2,149,0.05,1.43
HW_PYRO_6-05-25,LD_C_20_N_2,All Events,FSC - FSC-H,SSC - SSC-H,48,160,0.3,37252,39086,13279.9,18287.99
HW_PYRO_6-05-25,LD_C_20_N_2,R1,FSC - FSC-H,SSC - SSC-H,0,160,0,N/A,N/A,N/A,N/A
HW_PYRO_6-05-25,LD_C_20_N_2,R2,BL3 - BL3-H,SSC - SSC-H,0,160,0,N/A,N/A,N/A,N/A
HW_PYRO_6-05-25,LD_C_20_N_2,R1,BL3 - BL3-H,SSC - SSC-H,0,160,0,N/A,N/A,N/A,N/A
HW_PYRO_6-05-25,LD_C_20_N_3,All Events,FSC - FSC-H,SSC - SSC-H,263,159,1.654,82951,39916,88691.39,112424.45
HW_PYRO_6-05-25,LD_C_20_N_3,R1,FSC - FSC-H,SSC - SSC-H,7,159,0.044,313817,645837,113591.11,218452.11
HW_PYRO_6-05-25,LD_C_20_N_3,R2,BL3 - BL3-H,SSC - SSC-H,4,159,0.025,48089,731228,6349.59,224038.89
HW_PYRO_6-05-25,LD_C_20_N_3,R1,BL3 - BL3-H,SSC - SSC-H,7,159,0.044,27499,645837,26070.09,218452.11
HW_PYRO_6-05-25,LD_C_20_N_3,R2,AreaSquareMicrons,CircularityPercent ,4,159,0.025,1003,25,380.81,12.25
HW_PYRO_6-05-25,LD_C_20_N_3,R2,EccentricityPercent ,MajorDiameterMicrons ,4,159,0.025,76,44,9.34,6.89
HW_PYRO_6-05-25,LD_C_20_N_3,R2,MinorDiameterMicrons ,PerimeterMicrons,4,159,0.025,28,239,8.09,88.44
HW_PYRO_6-05-25,LD_C_20_N_3,R2,AverageIntensity,CVIntensity,4,159,0.025,360,47,51.18,10.7
HW_PYRO_6-05-25,LD_C_20_N_3,R2,SkewnessIntensity,StandardDeviationIntensity,4,159,0.025,1,164,0.82,11.89
HW_PYRO_6-05-25,LD_C_25_1,All Events,FSC - FSC-H,SSC - SSC-H,494,160,3.087,96243,22195,116592.48,68477.96
HW_PYRO_6-05-25,LD_C_25_1,R1,FSC - FSC-H,SSC - SSC-H,2,160,0.013,378152,582795,189918.98,169056.5
